participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
1,cvcm3gz2,,0,184,183,etfs,Adios,128.200.135.218,2019-01-25 19:31:35.471233+00:00,1,,,713,1,399,-195,5,2,19,2,0,0,-7,2,7,20,7,0,0,9,4,1,27.5,1,0,0,0,-21,0,2,0,1,15,20,35,15,3,-1,20,7,1,25,5,0,4,4,h8jbztbi
2,5p5d3wun,,0,184,183,etfs,Adios,128.200.135.212,2019-01-25 19:31:36.059922+00:00,1,,,573,2,560,0,3,0,0,0,3,17,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0,-3,0,1,15,20,35,15,3,-1,20,7,1,25,5,0,4,4,h8jbztbi
3,5sfkbrax,,0,184,183,etfs,Adios,128.200.135.214,2019-01-25 19:31:36.287112+00:00,1,,,682,3,485,0,5,0,10,5,5,15,-5,2,0,15,3,0,0,2,0,0,22,5,0,0,0,-11,0,-3,0,1,15,20,35,15,3,-1,20,7,1,25,5,0,4,4,h8jbztbi
4,66ndl6wq,,0,184,183,etfs,Adios,128.200.135.216,2019-01-25 19:31:39.734961+00:00,1,,,540,4,303,20,6,0,10,1,1,20,-6,8,-1,9,1,1,20,7,1,0,19,1,1,28,0,-37,0,1,0,1,15,20,35,15,3,-1,20,7,1,25,5,0,4,4,h8jbztbi
5,qto5fhjj,,0,184,183,etfs,Adios,128.200.135.206,2019-01-25 19:31:40.789696+00:00,1,,,422,5,269,150,4,-3,0,0,3,15,-1,8,-4,0,0,4,15,4,3,-1,0,0,1,20,0,-27,0,3,0,1,15,20,35,15,3,-1,20,7,1,25,5,0,4,4,h8jbztbi
6,prd4jg1a,,0,184,183,etfs,Adios,128.200.135.201,2019-01-25 19:31:40.892420+00:00,1,,,589,6,411,-50,1,0,9.5,5,1,20,-1,8,0,17,2,5,25,8,0,2,27,2,0,0,0,-17,0,7,0,1,15,20,35,15,3,-1,20,7,1,25,5,0,4,4,h8jbztbi
7,roycq20l,,0,184,183,etfs,Adios,128.200.135.199,2019-01-25 19:31:41.653346+00:00,1,,,546,7,346,35,0,1,15,1,0,0,-1,0,0,15,1,0,0,0,7,-2,0,0,2,2,0,-31,0,-1,0,1,15,20,35,15,3,-1,20,7,1,25,5,0,4,4,h8jbztbi
8,sp2tp47u,,0,184,183,etfs,Adios,128.200.135.209,2019-01-25 19:31:47.045126+00:00,1,,,497,8,280,-50,0,0,0,0,0,0,0,0,0,16,5,0,0,0,10,2,25,5,0,0,0,-40,0,0,0,1,15,20,35,15,3,-1,20,7,1,25,5,0,4,4,h8jbztbi
9,ito06f9g,,0,184,183,etfs,Adios,128.200.135.208,2019-01-25 19:31:50.274960+00:00,1,,,595,9,295,90,6,0,0,0,3,16,-6,2,-2,0,0,2,16,0,5,-2,0,0,2,25,0,-46,0,-6,0,1,15,20,35,15,3,-1,20,7,1,25,5,0,4,4,h8jbztbi
1,cvcm3gz2,,0,184,183,etfs,Adios,128.200.135.218,2019-01-25 19:31:35.471233+00:00,1,,,713,1,204,-104,7,0,0,0,0,0,7,9,0,0,0,0,0,9,5,4,26,5,0,0,18,13,0,34,0,1,14,19,33,14,2,1,19,4,1,26,4,2,5,5,h8jbztbi
2,5p5d3wun,,0,184,183,etfs,Adios,128.200.135.212,2019-01-25 19:31:36.059922+00:00,1,,,573,2,560,0,3,0,0,0,3,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,3,0,1,14,19,33,14,2,1,19,4,1,26,4,2,5,5,h8jbztbi
3,5sfkbrax,,0,184,183,etfs,Adios,128.200.135.214,2019-01-25 19:31:36.287112+00:00,1,,,682,3,485,-9,5,2,15,2,2,15,7,2,-1,0,0,2,19,1,0,0,26,2,0,0,0,-3,0,8,0,1,14,19,33,14,2,1,19,4,1,26,4,2,5,5,h8jbztbi
4,66ndl6wq,,0,184,183,etfs,Adios,128.200.135.216,2019-01-25 19:31:39.734961+00:00,1,,,540,4,323,0,6,0,11,1,2,20,6,7,0,11,1,2,22,7,1,0,15,2,1,30,2,-22,0,15,0,1,14,19,33,14,2,1,19,4,1,26,4,2,5,5,h8jbztbi
5,qto5fhjj,,0,184,183,etfs,Adios,128.200.135.206,2019-01-25 19:31:40.789696+00:00,1,,,422,5,419,97,1,-1,0,0,1,3,0,4,-3,0,0,3,8,1,2,-1,0,0,1,4,2,-24,0,3,0,1,14,19,33,14,2,1,19,4,1,26,4,2,5,5,h8jbztbi
6,prd4jg1a,,0,184,183,etfs,Adios,128.200.135.201,2019-01-25 19:31:40.892420+00:00,1,,,589,6,361,14,1,-1,9,2,1,13,0,8,0,18,3,2,25,8,2,0,24,2,0,0,4,-5,0,12,0,1,14,19,33,14,2,1,19,4,1,26,4,2,5,5,h8jbztbi
