participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
3,xxtk8y8s,,0,184,183,etfs,Adios,128.200.135.208,2019-04-03 22:25:07.695344+00:00,1,,,582.8,3,450,0,5,0,0,0,0,0,-5,2,0,0,0,0,0,2,1,0,0,0,0,0,0,13,0,-3,0,1,10.5,20.5,31,10.5,1,-1,20.5,1,1,27,4,0,7,7,pbsjqd7g
4,ugdc0p59,,0,184,183,etfs,Adios,128.200.135.212,2019-04-03 22:25:08.189545+00:00,1,,,553.8,4,415.51,10.5,2,-1,0,0,1,10,-1,7,0,0,0,1,25,7,0,0,0,0,0,0,0,0,0,6,0,1,10.5,20.5,31,10.5,1,-1,20.5,1,1,27,4,0,7,7,pbsjqd7g
5,xjtlgivv,,0,184,183,etfs,Adios,128.200.135.201,2019-04-03 22:25:11.697726+00:00,1,,,626.8,5,361.98,20.5,7,0,0,0,1,20,-7,7,-1,0,0,1,20,6,0,0,0,0,0,0,0,8,0,-1,0,1,10.5,20.5,31,10.5,1,-1,20.5,1,1,27,4,0,7,7,pbsjqd7g
6,fgs7p008,,0,184,183,etfs,Adios,128.200.135.209,2019-04-03 22:25:11.916651+00:00,1,,,698.5,6,451.99,0,2,0,0,0,0,0,-2,5,0,0,0,0,0,5,0,0,20,1,0,0,0,4,0,3,0,1,10.5,20.5,31,10.5,1,-1,20.5,1,1,27,4,0,7,7,pbsjqd7g
7,47jwsets,,0,184,183,etfs,Adios,128.200.135.206,2019-04-03 22:25:12.733295+00:00,1,,,584,7,213.95,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,28,0,24,0,0,0,1,10.5,20.5,31,10.5,1,-1,20.5,1,1,27,4,0,7,7,pbsjqd7g
8,zortsr8d,,0,183,183,etfs,Adios,128.200.135.199,2019-04-03 22:25:13.091782+00:00,1,,,578,8,340.27,54,1,0,0,0,0,0,-1,0,0,20,2,0,0,0,7,-2,0,0,2,25,0,23,0,-1,0,1,10.5,20.5,31,10.5,1,-1,20.5,1,1,27,4,0,7,7,pbsjqd7g
9,7fm4yn87,,0,184,183,etfs,Adios,128.200.135.214,2019-04-03 22:25:15.038124+00:00,1,,,579.2,9,322.75,23,3,1,11,1,0,0,-4,1,1,20.5,3,0,0,2,6,-2,0,0,2,26.5,0,21,0,-2,0,1,10.5,20.5,31,10.5,1,-1,20.5,1,1,27,4,0,7,7,pbsjqd7g
1,u8190wh3,,0,183,183,etfs,Adios,128.200.135.218,2019-04-03 22:25:05.849976+00:00,1,,,694,1,423.07,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,26,15,0,0,3,9,0,3,0,1,10.5,21,31.5,10.5,1,1,21,3,0,26.99,2,1,8,8,pbsjqd7g
2,clazzj8w,,0,184,183,etfs,Adios,128.200.135.216,2019-04-03 22:25:06.652917+00:00,1,,,581,2,260.48,52.5,10,-1,0,0,5,10.5,9,5,-2,0,0,2,21,0,4,0,0,0,2,28,4,34,0,13,0,1,10.5,21,31.5,10.5,1,1,21,3,0,26.99,2,1,8,8,pbsjqd7g
3,xxtk8y8s,,0,184,183,etfs,Adios,128.200.135.208,2019-04-03 22:25:07.695344+00:00,1,,,582.8,3,450,-47.99,5,0,0,0,0,0,5,2,1,22,1,0,0,0,1,1,28,1,0,0,2,20,0,7,0,1,10.5,21,31.5,10.5,1,1,21,3,0,26.99,2,1,8,8,pbsjqd7g
