participant.id_in_session,participant.code,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
4,vguqr6ow,0,184,183,etfs,Adios,128.200.135.209,2018-10-18 22:28:20.922545+00:00,1,,,6254.8,4,399,-25,2,0,8,3,2,12,-2,8,0,14,5,6,18,8,0,1,25,2,0,0,0,1205,1205,430,430,1,9.75,15,24.75,9.75,1,-1,15,1,1,25,8,0,18,3,3qygj8mp
5,hsqjyan4,0,184,183,etfs,Adios,128.200.135.199,2018-10-18 22:28:20.827886+00:00,1,,,5729.4,5,400,-50,3,0,0,0,0,0,-3,7,0,0,0,1,20,7,0,2,30,2,0,0,0,1246,1246,454,454,1,9.75,15,24.75,9.75,1,-1,15,1,1,25,8,0,18,3,3qygj8mp
6,xywi1yvc,0,184,183,etfs,Adios,128.200.135.216,2018-10-18 22:28:21.141582+00:00,1,,,3332.5,6,284,-90.25,2,-1,0,0,1,9.5,-1,10,0,0,0,3,19.5,10,2,4,42,4,0,0,0,1285.3,1285.3,383.3,383.3,1,9.75,15,24.75,9.75,1,-1,15,1,1,25,8,0,18,3,3qygj8mp
7,r0ld178q,0,183,183,etfs,Adios,128.200.135.201,2018-10-18 22:28:21.216749+00:00,1,,,5583,7,310,0,0,0,5,1,0,6,0,0,0,8,1,0,7,0,9,0,14,2,0,8,0,870,870,310,310,1,9.75,15,24.75,9.75,1,-1,15,1,1,25,8,0,18,3,3qygj8mp
8,tvkxmgs8,0,183,183,etfs,Adios,128.200.135.218,2018-10-18 22:28:21.333093+00:00,1,,,7327,8,356,200,0,0,2,0,0,0,0,0,0,1,0,0,0,0,8,-8,2,8,8,20,0,640,640,156,156,1,9.75,15,24.75,9.75,1,-1,15,1,1,25,8,0,18,3,3qygj8mp
9,n30r442n,0,184,183,etfs,Adios,128.200.135.208,2018-10-18 22:28:22.955609+00:00,1,,,3953.5,9,270,0,1,0,9,2,0,0,-1,0,0,0,0,0,0,0,10,0,0,0,3,35,0,840,840,269,269,1,9.75,15,24.75,9.75,1,-1,15,1,1,25,8,0,18,3,3qygj8mp
1,iggr5048,0,184,183,etfs,Adios,128.200.135.206,2018-10-18 22:28:17.609321+00:00,1,,,6160.3,1,381,-30,7,0,0,0,2,11,7,3,0,13,1,0,0,-3,2,1,30,1,0,0,0,1752,1752,415,415,1,9.75,15,24.75,0,0,1,15,3,-1,30,2,0,19,4,3qygj8mp
2,pwo28ffe,0,184,183,etfs,Adios,128.200.135.212,2018-10-18 22:28:18.987517+00:00,1,,,7442,2,483,0,7,0,0,0,1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,1788,490,490,1,9.75,15,24.75,0,0,1,15,3,-1,30,2,0,19,4,3qygj8mp
3,yls3cu7p,0,184,183,etfs,Adios,128.200.135.214,2018-10-18 22:28:19.928369+00:00,1,,,6565.9,3,430.25,0,9,0,5,1,0,0,9,2,0,5,2,0,0,-2,0,0,0,0,0,0,0,1760.1,1760.1,437.3,437.3,1,9.75,15,24.75,0,0,1,15,3,-1,30,2,0,19,4,3qygj8mp
4,vguqr6ow,0,184,183,etfs,Adios,128.200.135.209,2018-10-18 22:28:20.922545+00:00,1,,,6254.8,4,374,-45,2,0,8,3,2,11,2,8,3,15,4,5,18.5,-11,1,0,23,2,0,0,0,1615,1615,410,410,1,9.75,15,24.75,0,0,1,15,3,-1,30,2,0,19,4,3qygj8mp
5,hsqjyan4,0,184,183,etfs,Adios,128.200.135.199,2018-10-18 22:28:20.827886+00:00,1,,,5729.4,5,350,0,3,0,0,0,0,0,3,7,0,0,0,0,0,-7,2,0,23,1,0,0,0,1592,1592,346,346,1,9.75,15,24.75,0,0,1,15,3,-1,30,2,0,19,4,3qygj8mp
6,xywi1yvc,0,184,183,etfs,Adios,128.200.135.216,2018-10-18 22:28:21.141582+00:00,1,,,3332.5,6,193.75,15,1,0,0,0,0,0,1,10,-3,0,0,3,12.25,-7,6,1,30,3,0,0,0,1458.1,1458.1,172.8,172.8,1,9.75,15,24.75,0,0,1,15,3,-1,30,2,0,19,4,3qygj8mp
7,r0ld178q,0,183,183,etfs,Adios,128.200.135.201,2018-10-18 22:28:21.216749+00:00,1,,,5583,7,310,60,0,0,7,0,0,9,0,0,0,13,1,0,3,0,9,-2,5,4,2,10,0,1120,1120,250,250,1,9.75,15,24.75,0,0,1,15,3,-1,30,2,0,19,4,3qygj8mp
8,tvkxmgs8,0,183,183,etfs,Adios,128.200.135.218,2018-10-18 22:28:21.333093+00:00,1,,,7327,8,556,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,2000,0,1196,1196,556,556,1,9.75,15,24.75,0,0,1,15,3,-1,30,2,0,19,4,3qygj8mp
9,n30r442n,0,184,183,etfs,Adios,128.200.135.208,2018-10-18 22:28:22.955609+00:00,1,,,3953.5,9,270,0,1,0,9,1,0,0,1,0,0,12,1,0,0,0,10,0,22,2,0,0,0,1111,1111,271,271,1,9.75,15,24.75,0,0,1,15,3,-1,30,2,0,19,4,3qygj8mp
1,iggr5048,0,184,183,etfs,Adios,128.200.135.206,2018-10-18 22:28:17.609321+00:00,1,,,6160.3,1,351,10,7,-1,0,0,2,10,-6,3,0,14,1,0,0,3,3,0,0,0,0,0,0,2090,2090,338,338,1,10,16.5,26.5,10,2,-1,16.5,1,1,32,1,0,20,5,3qygj8mp
2,pwo28ffe,0,184,183,etfs,Adios,128.200.135.212,2018-10-18 22:28:18.987517+00:00,1,,,7442,2,483,10,7,-1,0,0,1,10,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2255,2255,467,467,1,10,16.5,26.5,10,2,-1,16.5,1,1,32,1,0,20,5,3qygj8mp
3,yls3cu7p,0,184,183,etfs,Adios,128.200.135.214,2018-10-18 22:28:19.928369+00:00,1,,,6565.9,3,430.25,0,9,0,1,1,0,0,-9,2,0,9.25,1,0,0,2,0,0,0,0,0,0,0,2183.4,2183.4,423.3,423.3,1,10,16.5,26.5,10,2,-1,16.5,1,1,32,1,0,20,5,3qygj8mp
4,vguqr6ow,0,184,183,etfs,Adios,128.200.135.209,2018-10-18 22:28:20.922545+00:00,1,,,6254.8,4,329,48.5,2,0,8,2,2,11,-2,11,-1,13,3,5,16.5,10,1,-1,23,2,1,31,0,1903.5,1903.5,288.5,288.5,1,10,16.5,26.5,10,2,-1,16.5,1,1,32,1,0,20,5,3qygj8mp
5,hsqjyan4,0,184,183,etfs,Adios,128.200.135.199,2018-10-18 22:28:20.827886+00:00,1,,,5729.4,5,350,0,3,0,0,0,0,0,-3,7,0,0,0,1,18,7,2,0,24,1,0,0,0,1946,1946,354,354,1,10,16.5,26.5,10,2,-1,16.5,1,1,32,1,0,20,5,3qygj8mp
6,xywi1yvc,0,184,183,etfs,Adios,128.200.135.216,2018-10-18 22:28:21.141582+00:00,1,,,3332.5,6,208.75,-48.5,1,0,0,0,0,0,-1,7,1,17.5,1,0,0,8,7,1,32,2,0,0,0,1722.4,1722.4,264.3,264.3,1,10,16.5,26.5,10,2,-1,16.5,1,1,32,1,0,20,5,3qygj8mp
7,r0ld178q,0,183,183,etfs,Adios,128.200.135.201,2018-10-18 22:28:21.216749+00:00,1,,,5583,7,370,0,0,0,4,0,0,7,0,0,0,6,1,0,8,0,7,0,9,1,0,12,0,1490,1490,370,370,1,10,16.5,26.5,10,2,-1,16.5,1,1,32,1,0,20,5,3qygj8mp
8,tvkxmgs8,0,183,183,etfs,Adios,128.200.135.218,2018-10-18 22:28:21.333093+00:00,1,,,7327,8,556,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,2,0,500,0,1752,1752,556,556,1,10,16.5,26.5,10,2,-1,16.5,1,1,32,1,0,20,5,3qygj8mp
9,n30r442n,0,184,183,etfs,Adios,128.200.135.208,2018-10-18 22:28:22.955609+00:00,1,,,3953.5,9,270,-20,1,2,10,2,0,0,-3,0,0,12,1,0,0,0,10,0,22,1,0,0,0,1398,1398,287,287,1,10,16.5,26.5,10,2,-1,16.5,1,1,32,1,0,20,5,3qygj8mp
1,iggr5048,0,184,183,etfs,Adios,128.200.135.206,2018-10-18 22:28:17.609321+00:00,1,,,6160.3,1,361,0,6,0,0,0,1,10.5,-6,3,0,0,0,0,0,3,3,0,25,1,0,0,0,2448,2448,358,358,1,10,16.8,26.8,10,1,-1,16.8,2,1,0,0,0,21,6,3qygj8mp
2,pwo28ffe,0,184,183,etfs,Adios,128.200.135.212,2018-10-18 22:28:18.987517+00:00,1,,,7442,2,493,10,6,-1,0,0,1,10,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2733,2733,478,478,1,10,16.8,26.8,10,1,-1,16.8,2,1,0,0,0,21,6,3qygj8mp
3,yls3cu7p,0,184,183,etfs,Adios,128.200.135.214,2018-10-18 22:28:19.928369+00:00,1,,,6565.9,3,430.25,0,9,0,9.25,2,0,0,-9,2,0,5.5,2,0,0,2,0,0,0,0,0,0,0,2606.7,2606.7,423.3,423.3,1,10,16.8,26.8,10,1,-1,16.8,2,1,0,0,0,21,6,3qygj8mp
4,vguqr6ow,0,184,183,etfs,Adios,128.200.135.209,2018-10-18 22:28:20.922545+00:00,1,,,6254.8,4,377.5,33.6,2,0,8,2,2,10.88,-2,10,-2,13.5,3,5,16.8,8,0,0,25,2,0,0,0,2253.4,2253.4,349.9,349.9,1,10,16.8,26.8,10,1,-1,16.8,2,1,0,0,0,21,6,3qygj8mp
5,hsqjyan4,0,184,183,etfs,Adios,128.200.135.199,2018-10-18 22:28:20.827886+00:00,1,,,5729.4,5,350,0,3,0,0,0,0,0,-3,7,0,0,0,1,18,7,2,0,25,1,0,0,0,2300,2300,354,354,1,10,16.8,26.8,10,1,-1,16.8,2,1,0,0,0,21,6,3qygj8mp
6,xywi1yvc,0,184,183,etfs,Adios,128.200.135.216,2018-10-18 22:28:21.141582+00:00,1,,,3332.5,6,160.25,-33.6,1,0,0,0,0,0,-1,8,2,20,2,0,0,10,8,0,32.5,1,0,0,0,1925.3,1925.3,202.9,202.9,1,10,16.8,26.8,10,1,-1,16.8,2,1,0,0,0,21,6,3qygj8mp
7,r0ld178q,0,183,183,etfs,Adios,128.200.135.201,2018-10-18 22:28:21.216749+00:00,1,,,5583,7,370,0,0,0,7,1,0,8,0,0,0,10,1,0,9,0,7,0,12,0,0,3,0,1860,1860,370,370,1,10,16.8,26.8,10,1,-1,16.8,2,1,0,0,0,21,6,3qygj8mp
8,tvkxmgs8,0,183,183,etfs,Adios,128.200.135.218,2018-10-18 22:28:21.333093+00:00,1,,,7327,8,556,0,0,0,3,2,0,0,0,0,0,3,1,0,0,0,0,0,3,1,0,5000,0,2308,2308,556,556,1,10,16.8,26.8,10,1,-1,16.8,2,1,0,0,0,21,6,3qygj8mp
9,n30r442n,0,184,183,etfs,Adios,128.200.135.208,2018-10-18 22:28:22.955609+00:00,1,,,3953.5,9,250,-10,3,1,10,2,0,0,-4,0,0,0,0,0,0,0,10,0,0,0,1,35,0,1654,1654,256,256,1,10,16.8,26.8,10,1,-1,16.8,2,1,0,0,0,21,6,3qygj8mp
1,iggr5048,0,184,183,etfs,Adios,128.200.135.206,2018-10-18 22:28:17.609321+00:00,1,,,6160.3,1,361,32.5,6,0,0,0,0,0,-6,3,0,0,0,1,16.5,3,3,-1,0,0,1,31,0,2773.5,2773.5,325.5,325.5,1,10,16.8,26.8,10,1,-1,0,0,1,32.5,1,0,22,7,3qygj8mp
2,pwo28ffe,0,184,183,etfs,Adios,128.200.135.212,2018-10-18 22:28:18.987517+00:00,1,,,7442,2,503,10,5,-1,0,0,1,10,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222,3222,489,489,1,10,16.8,26.8,10,1,-1,0,0,1,32.5,1,0,22,7,3qygj8mp
3,yls3cu7p,0,184,183,etfs,Adios,128.200.135.214,2018-10-18 22:28:19.928369+00:00,1,,,6565.9,3,430.25,-10,9,1,10,2,0,0,-10,2,0,10,2,0,0,2,0,0,0,0,0,0,0,3039,3039,432.3,432.3,1,10,16.8,26.8,10,1,-1,0,0,1,32.5,1,0,22,7,3qygj8mp
4,vguqr6ow,0,184,183,etfs,Adios,128.200.135.209,2018-10-18 22:28:20.922545+00:00,1,,,6254.8,4,411.1,0,2,0,8,3,2,10.5,-2,8,0,13.5,3,5,17.2,8,0,0,25,2,0,0,0,2670.5,2670.5,417.1,417.1,1,10,16.8,26.8,10,1,-1,0,0,1,32.5,1,0,22,7,3qygj8mp
5,hsqjyan4,0,184,183,etfs,Adios,128.200.135.199,2018-10-18 22:28:20.827886+00:00,1,,,5729.4,5,350,0,3,0,0,0,0,0,-3,7,0,0,0,1,18,7,2,0,24,1,0,0,0,2654,2654,354,354,1,10,16.8,26.8,10,1,-1,0,0,1,32.5,1,0,22,7,3qygj8mp
6,xywi1yvc,0,184,183,etfs,Adios,128.200.135.216,2018-10-18 22:28:21.141582+00:00,1,,,3332.5,6,126.65,-32.5,1,0,0,0,0,0,-1,10,0,0,0,0,0,10,8,1,34,1,0,0,0,2093.5,2093.5,168.2,168.2,1,10,16.8,26.8,10,1,-1,0,0,1,32.5,1,0,22,7,3qygj8mp
7,r0ld178q,0,183,183,etfs,Adios,128.200.135.201,2018-10-18 22:28:21.216749+00:00,1,,,5583,7,370,0,0,0,5,0,0,8,0,0,0,3,1,0,5,0,7,0,7,0,0,1,0,2230,2230,370,370,1,10,16.8,26.8,10,1,-1,0,0,1,32.5,1,0,22,7,3qygj8mp
8,tvkxmgs8,0,183,183,etfs,Adios,128.200.135.218,2018-10-18 22:28:21.333093+00:00,1,,,7327,8,556,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,8000,0,2864,2864,556,556,1,10,16.8,26.8,10,1,-1,0,0,1,32.5,1,0,22,7,3qygj8mp
9,n30r442n,0,184,183,etfs,Adios,128.200.135.208,2018-10-18 22:28:22.955609+00:00,1,,,3953.5,9,240,0,4,0,9,3,0,0,-4,0,0,0,0,0,0,0,10,0,25,1,0,0,0,1890,1890,236,236,1,10,16.8,26.8,10,1,-1,0,0,1,32.5,1,0,22,7,3qygj8mp
1,iggr5048,0,184,183,etfs,Adios,128.200.135.206,2018-10-18 22:28:17.609321+00:00,1,,,6160.3,1,393.5,20.5,6,-2,0,0,2,10,-4,3,0,14,2,0,0,6,2,0,28,1,0,0,2,3150.5,3150.5,377,377,1,10.25,16.8,27.05,10.25,2,-1,0,0,2,30,1,1,23,8,3qygj8mp
2,pwo28ffe,0,184,183,etfs,Adios,128.200.135.212,2018-10-18 22:28:18.987517+00:00,1,,,7442,2,513,0,4,0,0,0,1,11,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3731,3731,509,509,1,10.25,16.8,27.05,10.25,2,-1,0,0,2,30,1,1,23,8,3qygj8mp
3,yls3cu7p,0,184,183,etfs,Adios,128.200.135.214,2018-10-18 22:28:19.928369+00:00,1,,,6565.9,3,420.25,0,10,0,10,2,0,0,-10,2,0,9.5,1,0,0,4,0,0,0,0,0,0,0,3453.3,3453.3,414.3,414.3,1,10.25,16.8,27.05,10.25,2,-1,0,0,2,30,1,1,23,8,3qygj8mp
4,vguqr6ow,0,184,183,etfs,Adios,128.200.135.209,2018-10-18 22:28:20.922545+00:00,1,,,6254.8,4,411.1,0,2,0,8,3,2,10.5,-2,8,0,13.5,3,5,16.88,16,0,0,25,2,0,0,0,3095.6,3095.6,425.1,425.1,1,10.25,16.8,27.05,10.25,2,-1,0,0,2,30,1,1,23,8,3qygj8mp
5,hsqjyan4,0,184,183,etfs,Adios,128.200.135.199,2018-10-18 22:28:20.827886+00:00,1,,,5729.4,5,350,0,3,0,0,0,0,0,-3,7,0,0,0,1,20,14,2,0,27,1,0,0,2,3017,3017,363,363,1,10.25,16.8,27.05,10.25,2,-1,0,0,2,30,1,1,23,8,3qygj8mp
6,xywi1yvc,0,184,183,etfs,Adios,128.200.135.216,2018-10-18 22:28:21.141582+00:00,1,,,3332.5,6,94.15,-20.5,1,2,11,2,0,0,-3,10,0,0,0,1,16,20,9,0,0,0,0,0,9,2234.2,2234.2,140.7,140.7,1,10.25,16.8,27.05,10.25,2,-1,0,0,2,30,1,1,23,8,3qygj8mp
7,r0ld178q,0,183,183,etfs,Adios,128.200.135.201,2018-10-18 22:28:21.216749+00:00,1,,,5583,7,370,30,0,0,10,1,0,9,0,0,0,12,0,0,5,0,7,-1,15,0,1,5,6,2576,2576,346,346,1,10.25,16.8,27.05,10.25,2,-1,0,0,2,30,1,1,23,8,3qygj8mp
8,tvkxmgs8,0,183,183,etfs,Adios,128.200.135.218,2018-10-18 22:28:21.333093+00:00,1,,,7327,8,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,7000,0,3420,3420,556,556,1,10.25,16.8,27.05,10.25,2,-1,0,0,2,30,1,1,23,8,3qygj8mp
9,n30r442n,0,184,183,etfs,Adios,128.200.135.208,2018-10-18 22:28:22.955609+00:00,1,,,3953.5,9,240,-30,4,0,10,1,0,0,-4,0,0,15,1,0,0,0,10,1,30,2,0,0,11,2167,2167,277,277,1,10.25,16.8,27.05,10.25,2,-1,0,0,2,30,1,1,23,8,3qygj8mp
1,iggr5048,0,184,183,etfs,Adios,128.200.135.206,2018-10-18 22:28:17.609321+00:00,1,,,6160.3,1,414,-10.5,4,1,11,1,0,0,5,3,0,0,0,0,0,0,2,0,30,1,0,0,2,3582,3582,431.5,431.5,1,10.5,16.8,27.3,10.5,2,1,0,0,0,0,0,1,24,9,3qygj8mp
2,pwo28ffe,0,184,183,etfs,Adios,128.200.135.212,2018-10-18 22:28:18.987517+00:00,1,,,7442,2,513,0,4,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4248,4248,517,517,1,10.5,16.8,27.3,10.5,2,1,0,0,0,0,0,1,24,9,3qygj8mp
3,yls3cu7p,0,184,183,etfs,Adios,128.200.135.214,2018-10-18 22:28:19.928369+00:00,1,,,6565.9,3,420.25,-10.5,10,1,10.5,2,0,0,11,2,0,15,1,0,0,0,0,0,0,0,0,0,0,3895.1,3895.1,441.8,441.8,1,10.5,16.8,27.3,10.5,2,1,0,0,0,0,0,1,24,9,3qygj8mp
4,vguqr6ow,0,184,183,etfs,Adios,128.200.135.209,2018-10-18 22:28:20.922545+00:00,1,,,6254.8,4,411.1,21,2,-2,8,2,2,10.5,0,8,0,13,2,5,16.5,0,0,0,23,2,0,0,0,3485.7,3485.7,390.1,390.1,1,10.5,16.8,27.3,10.5,2,1,0,0,0,0,0,1,24,9,3qygj8mp
5,hsqjyan4,0,184,183,etfs,Adios,128.200.135.199,2018-10-18 22:28:20.827886+00:00,1,,,5729.4,5,350,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,2,0,28,1,0,0,2,3372,3372,355,355,1,10.5,16.8,27.3,10.5,2,1,0,0,0,0,0,1,24,9,3qygj8mp
6,xywi1yvc,0,184,183,etfs,Adios,128.200.135.216,2018-10-18 22:28:21.141582+00:00,1,,,3332.5,6,73.65,0,3,0,0,0,0,0,3,10,0,0,0,1,15.5,0,9,0,32,1,0,0,9,2319.9,2319.9,85.7,85.7,1,10.5,16.8,27.3,10.5,2,1,0,0,0,0,0,1,24,9,3qygj8mp
7,r0ld178q,0,183,183,etfs,Adios,128.200.135.201,2018-10-18 22:28:21.216749+00:00,1,,,5583,7,400,0,0,0,10,1,0,6,0,0,0,13,0,0,7,0,6,0,20,1,0,10,6,2982,2982,406,406,1,10.5,16.8,27.3,10.5,2,1,0,0,0,0,0,1,24,9,3qygj8mp
8,tvkxmgs8,0,183,183,etfs,Adios,128.200.135.218,2018-10-18 22:28:21.333093+00:00,1,,,7327,8,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,9000,0,3976,3976,556,556,1,10.5,16.8,27.3,10.5,2,1,0,0,0,0,0,1,24,9,3qygj8mp
9,n30r442n,0,184,183,etfs,Adios,128.200.135.208,2018-10-18 22:28:22.955609+00:00,1,,,3953.5,9,210,0,4,0,10,1,0,0,4,0,0,15,1,0,0,0,11,0,30,1,0,0,11,2392,2392,225,225,1,10.5,16.8,27.3,10.5,2,1,0,0,0,0,0,1,24,9,3qygj8mp
1,iggr5048,0,184,183,etfs,Adios,128.200.135.206,2018-10-18 22:28:17.609321+00:00,1,,,6160.3,1,403.5,0,5,0,0,0,0,0,-5,3,0,15,1,0,0,6,2,0,30,1,0,0,2,3988.5,3988.5,406.5,406.5,1,10.5,15,25.5,10.5,1,-1,15,1,2,0,0,1,25,10,3qygj8mp
2,pwo28ffe,0,184,183,etfs,Adios,128.200.135.212,2018-10-18 22:28:18.987517+00:00,1,,,7442,2,513,10.5,4,-1,0,0,1,10.5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4747.5,4747.5,499.5,499.5,1,10.5,15,25.5,10.5,1,-1,15,1,2,0,0,1,25,10,3qygj8mp
3,yls3cu7p,0,184,183,etfs,Adios,128.200.135.214,2018-10-18 22:28:19.928369+00:00,1,,,6565.9,3,409.75,0,11,0,9.5,1,0,0,-11,2,0,10,2,0,0,4,0,0,0,0,0,0,0,4297.9,4297.9,402.8,402.8,1,10.5,15,25.5,10.5,1,-1,15,1,2,0,0,1,25,10,3qygj8mp
4,vguqr6ow,0,184,183,etfs,Adios,128.200.135.209,2018-10-18 22:28:20.922545+00:00,1,,,6254.8,4,432.1,0,0,0,8.5,2,0,0,0,8,0,13,2,5,16.5,16,0,0,23.5,2,0,0,0,3933.8,3933.8,448.1,448.1,1,10.5,15,25.5,10.5,1,-1,15,1,2,0,0,1,25,10,3qygj8mp
5,hsqjyan4,0,184,183,etfs,Adios,128.200.135.199,2018-10-18 22:28:20.827886+00:00,1,,,5729.4,5,350,0,3,0,0,0,0,0,-3,7,0,0,0,1,20,14,2,0,27,1,0,0,2,3735,3735,363,363,1,10.5,15,25.5,10.5,1,-1,15,1,2,0,0,1,25,10,3qygj8mp
6,xywi1yvc,0,184,183,etfs,Adios,128.200.135.216,2018-10-18 22:28:21.141582+00:00,1,,,3332.5,6,73.65,15,3,0,0,0,0,0,-3,10,-1,0,0,1,15,18,9,0,33,1,0,0,9,2402.6,2402.6,82.7,82.7,1,10.5,15,25.5,10.5,1,-1,15,1,2,0,0,1,25,10,3qygj8mp
7,r0ld178q,0,183,183,etfs,Adios,128.200.135.201,2018-10-18 22:28:21.216749+00:00,1,,,5583,7,400,-10.5,0,1,10.5,2,0,8,-1,0,0,5,0,0,9,0,6,0,8,0,0,8,6,3397.5,3397.5,415.5,415.5,1,10.5,15,25.5,10.5,1,-1,15,1,2,0,0,1,25,10,3qygj8mp
8,tvkxmgs8,0,183,183,etfs,Adios,128.200.135.218,2018-10-18 22:28:21.333093+00:00,1,,,7327,8,556,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1000,0,4532,4532,556,556,1,10.5,15,25.5,10.5,1,-1,15,1,2,0,0,1,25,10,3qygj8mp
9,n30r442n,0,184,183,etfs,Adios,128.200.135.208,2018-10-18 22:28:22.955609+00:00,1,,,3953.5,9,210,-15,4,0,10,2,0,0,-4,0,1,15,1,0,0,2,11,0,30,1,0,0,11,2626,2626,234,234,1,10.5,15,25.5,10.5,1,-1,15,1,2,0,0,1,25,10,3qygj8mp
1,iggr5048,0,184,183,etfs,Adios,128.200.135.206,2018-10-18 22:28:17.609321+00:00,1,,,6160.3,1,403.5,0,5,0,0,0,0,0,5,3,0,15,1,0,0,0,2,0,30,1,0,0,2,4399,4399,410.5,410.5,1,20,15,35,20,1,1,0,0,0,0,0,1,26,11,3qygj8mp
2,pwo28ffe,0,184,183,etfs,Adios,128.200.135.212,2018-10-18 22:28:18.987517+00:00,1,,,7442,2,523.5,20,3,-1,0,0,1,10.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5253,5253,505.5,505.5,1,20,15,35,20,1,1,0,0,0,0,0,1,26,11,3qygj8mp
3,yls3cu7p,0,184,183,etfs,Adios,128.200.135.214,2018-10-18 22:28:19.928369+00:00,1,,,6565.9,3,409.75,-20,11,1,20,3,0,0,12,2,0,9,2,0,0,0,0,0,0,0,0,0,0,4739.7,4739.7,441.8,441.8,1,20,15,35,20,1,1,0,0,0,0,0,1,26,11,3qygj8mp
4,vguqr6ow,0,184,183,etfs,Adios,128.200.135.209,2018-10-18 22:28:20.922545+00:00,1,,,6254.8,4,432.1,0,0,0,8.5,2,0,0,0,8,0,12,2,5,15.8,0,0,0,23,2,0,0,0,4365.9,4365.9,432.1,432.1,1,20,15,35,20,1,1,0,0,0,0,0,1,26,11,3qygj8mp
5,hsqjyan4,0,184,183,etfs,Adios,128.200.135.199,2018-10-18 22:28:20.827886+00:00,1,,,5729.4,5,350,0,3,0,0,0,0,0,3,7,0,0,0,1,17,0,2,0,0,0,0,0,2,4090,4090,355,355,1,20,15,35,20,1,1,0,0,0,0,0,1,26,11,3qygj8mp
6,xywi1yvc,0,184,183,etfs,Adios,128.200.135.216,2018-10-18 22:28:21.141582+00:00,1,,,3332.5,6,88.65,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,9,0,33,1,0,0,9,2503.3,2503.3,100.7,100.7,1,20,15,35,20,1,1,0,0,0,0,0,1,26,11,3qygj8mp
7,r0ld178q,0,183,183,etfs,Adios,128.200.135.201,2018-10-18 22:28:21.216749+00:00,1,,,5583,7,389.5,0,1,0,5,1,0,7,1,0,0,12,1,0,9,0,6,0,6,0,0,10,6,3794,3794,396.5,396.5,1,20,15,35,20,1,1,0,0,0,0,0,1,26,11,3qygj8mp
8,tvkxmgs8,0,183,183,etfs,Adios,128.200.135.218,2018-10-18 22:28:21.333093+00:00,1,,,7327,8,556,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,10000,0,5088,5088,556,556,1,20,15,35,20,1,1,0,0,0,0,0,1,26,11,3qygj8mp
9,n30r442n,0,184,183,etfs,Adios,128.200.135.208,2018-10-18 22:28:22.955609+00:00,1,,,3953.5,9,195,0,4,0,10,1,0,0,4,1,0,0,0,0,0,0,11,0,30,1,0,0,11,2836,2836,210,210,1,20,15,35,20,1,1,0,0,0,0,0,1,26,11,3qygj8mp
1,iggr5048,0,184,183,etfs,Adios,128.200.135.206,2018-10-18 22:28:17.609321+00:00,1,,,6160.3,1,403.5,-15,5,0,0,0,1,15,5,3,1,15,1,0,0,0,2,0,30,1,0,0,2,4824.5,4824.5,425.5,425.5,1,12,15,27,12,1,1,15,1,0,0,0,1,27,12,3qygj8mp
2,pwo28ffe,0,184,183,etfs,Adios,128.200.135.212,2018-10-18 22:28:18.987517+00:00,1,,,7442,2,543.5,12,2,-1,0,0,1,10.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5785.5,5785.5,532.5,532.5,1,12,15,27,12,1,1,15,1,0,0,0,1,27,12,3qygj8mp
