participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
4,wppctdvr,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-07 20:21:38.058366+00:00,1,,,582,4,449.2,-17,3,1,18,1,0,0,-4,4,0,0,0,3,21,-4,0,0,,,,,0,-31,0,-8,0,1,17,19,36,17,4,-1,19,2,-1,0,,0,7,7,w7bzxlcm
5,58eeqo8v,,0,183,183,etfs2,Adios,128.200.135.212,2019-05-07 20:21:38.089748+00:00,1,,,693.1,5,413,38,0,0,0,0,0,0,0,10,-2,10,41,10,19,-8,0,0,,,,,0,-39,0,-8,0,1,17,19,36,17,4,-1,19,2,-1,0,,0,7,7,w7bzxlcm
6,b222g5s8,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-07 20:21:39.329698+00:00,1,,,521.5,6,370.9,0,2,0,17,3,0,0,-2,8,0,0,0,3,22.5,-8,0,0,,,,,0,-29,0,-10,0,1,17,19,36,17,4,-1,19,2,-1,0,,0,7,7,w7bzxlcm
7,o0zi89lh,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-07 20:21:40.459146+00:00,1,,,537.5,7,372.2,-51,15,3,17,4,6,25,-18,1,0,0,0,0,0,-1,0,0,,,,,0,-84,0,-19,0,1,17,19,36,17,4,-1,19,2,-1,0,,0,7,7,w7bzxlcm
8,sr1gdz4r,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-07 20:21:41.241920+00:00,1,,,561.5,8,318,0,10,0,0,0,1,20,-10,8,0,0,0,1,20,-8,0,0,,,,,0,-79,0,-18,0,1,17,19,36,17,4,-1,19,2,-1,0,,0,7,7,w7bzxlcm
9,uz1fc2qu,,0,184,183,etfs2,Adios,128.200.135.216,2019-05-07 20:21:42.809619+00:00,1,,,686,9,271,17,7,-1,0,0,1,17,-6,13,0,0,0,0,0,-13,0,0,,,,,0,-71,0,-19,0,1,17,19,36,17,4,-1,19,2,-1,0,,0,7,7,w7bzxlcm
1,g2gc0kxo,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-07 20:21:35.965361+00:00,1,,,687,1,473,38,1,0,10,1,1,15,-1,7,-2,0,0,2,18,0,0,0,,,,,0,-42,0,-1,0,1,17,19,36,0,0,-1,19,4,0,0,,0,8,8,w7bzxlcm
2,kvlum2dq,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-07 20:21:37.516554+00:00,1,,,631,2,464.5,0,7,0,0,0,0,0,-7,1,0,0,0,0,0,0,0,0,,,,,0,-47,0,-7,0,1,17,19,36,0,0,-1,19,4,0,0,,0,8,8,w7bzxlcm
3,c2nqqdca,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-07 20:21:37.608165+00:00,1,,,584.5,3,229.2,-38,12,0,0,0,0,0,-12,10,2,100,2,0,0,0,0,0,,,,,0,-78,0,-12,0,1,17,19,36,0,0,-1,19,4,0,0,,0,8,8,w7bzxlcm
4,wppctdvr,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-07 20:21:38.058366+00:00,1,,,582,4,432.2,-19,4,0,0,0,2,17,-4,4,1,19.5,1,0,0,0,0,0,,,,,0,-35,0,-4,0,1,17,19,36,0,0,-1,19,4,0,0,,0,8,8,w7bzxlcm
5,58eeqo8v,,0,183,183,etfs2,Adios,128.200.135.212,2019-05-07 20:21:38.089748+00:00,1,,,693.1,5,451,38,0,0,0,0,0,0,0,8,-2,15,30,8,19,0,0,0,,,,,0,-39,0,0,0,1,17,19,36,0,0,-1,19,4,0,0,,0,8,8,w7bzxlcm
6,b222g5s8,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-07 20:21:39.329698+00:00,1,,,521.5,6,370.9,0,2,0,0,0,2,16,-2,8,0,0,0,3,22,0,0,0,,,,,0,-31,0,-2,0,1,17,19,36,0,0,-1,19,4,0,0,,0,8,8,w7bzxlcm
7,o0zi89lh,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-07 20:21:40.459146+00:00,1,,,537.5,7,321.2,0,18,0,12,2,6,20,-18,1,0,0,0,0,0,0,0,0,,,,,0,-102,0,-18,0,1,17,19,36,0,0,-1,19,4,0,0,,0,8,8,w7bzxlcm
8,sr1gdz4r,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-07 20:21:41.241920+00:00,1,,,561.5,8,318,-19,10,0,0,0,1,17,-10,8,1,20,1,0,0,0,0,0,,,,,0,-89,0,-10,0,1,17,19,36,0,0,-1,19,4,0,0,,0,8,8,w7bzxlcm
9,uz1fc2qu,,0,184,183,etfs2,Adios,128.200.135.216,2019-05-07 20:21:42.809619+00:00,1,,,686,9,288,0,6,0,0,0,1,15,-6,13,0,18,1,0,0,0,0,0,,,,,0,-77,0,-6,0,1,17,19,36,0,0,-1,19,4,0,0,,0,8,8,w7bzxlcm
1,g2gc0kxo,,0,184,183,etfs2,Adios,128.200.135.218,2019-05-07 20:21:35.965361+00:00,1,,,687,1,511,0,1,0,0,0,0,0,1,5,0,0,0,1,18,0,0,0,,,,,0,-41,0,1,0,1,17,16,33,0,0,1,16,1,0,0,,0,9,9,w7bzxlcm
2,kvlum2dq,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-07 20:21:37.516554+00:00,1,,,631,2,464.5,16,7,0,0,0,0,0,7,1,-1,0,0,1,10,0,0,0,,,,,0,-40,0,7,0,1,17,16,33,0,0,1,16,1,0,0,,0,9,9,w7bzxlcm
3,c2nqqdca,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-07 20:21:37.608165+00:00,1,,,584.5,3,191.2,0,12,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,,,,,0,-66,0,12,0,1,17,16,33,0,0,1,16,1,0,0,,0,9,9,w7bzxlcm
