participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
6,z5gaz9i2,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-01 20:25:36.645351+00:00,1,,,781.5,6,96,-64,12,0,0,0,0,0,-12,13,2,40,2,0,0,15,0,0,,,,,0,8,781.5,3,0,1,19,32,51,19,10,-1,32,12,1,0,,0,18,3,l60a9yvg,,,,,,1
7,3btpnx53,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-01 20:25:38.101479+00:00,1,,,417.5,7,60,510,15,-10,0,0,10,15,-5,14,-10,0,0,10,29,4,0,0,,,,,0,0,417.5,-1,0,1,19,32,51,19,10,-1,32,12,1,0,,0,18,3,l60a9yvg,,,,,,1
8,xz7jogl2,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-01 20:25:38.235252+00:00,1,,,413,8,280,0,10,0,0,0,0,0,-10,10,0,0,0,0,0,10,0,0,,,,,0,0,413,0,0,1,19,32,51,19,10,-1,32,12,1,0,,0,18,3,l60a9yvg,,,,,,1
9,sgv4wvo7,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-01 20:25:39.767653+00:00,1,,,929.5,9,410,-153,8,3,21,3,2,25,-11,6,3,36,3,0,0,9,0,0,,,,,0,-2,794.5,-2,0,1,19,32,51,19,10,-1,32,12,1,0,,0,18,3,l60a9yvg,,,,,,1
1,9g62jmyl,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-01 20:25:34.103893+00:00,1,,,581,1,390,0,2,0,18,2,0,0,2,7,0,0,0,0,0,-7,0,0,,,,,0,-4,542,-5,0,1,20,39,59,20,5,1,39,3,-1,0,,0,19,4,l60a9yvg,,,,,,1
2,uw2p1vmt,,0,183,183,etfs2,Adios,128.200.135.218,2019-05-01 20:25:34.377431+00:00,1,,,767,2,437,40,11,-2,15,5,5,20,9,0,0,0,0,0,0,0,0,0,,,,,0,-6,569,9,0,1,20,39,59,20,5,1,39,3,-1,0,,0,19,4,l60a9yvg,,,,,,1
3,nuwqm5dq,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-01 20:25:34.922010+00:00,1,,,704,3,450,0,8,0,0,0,2,25,8,2,0,19,2,0,0,-2,0,0,,,,,0,2,569,6,0,1,20,39,59,20,5,1,39,3,-1,0,,0,19,4,l60a9yvg,,,,,,1
4,b53tarpq,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-01 20:25:35.051203+00:00,1,,,440,4,347,0,0,0,0,0,0,0,0,11,0,32,10,5,40,-11,0,0,,,,,0,-2,440,-11,0,1,20,39,59,20,5,1,39,3,-1,0,,0,19,4,l60a9yvg,,,,,,1
5,32aoo3sd,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-01 20:25:36.159887+00:00,1,,,597.5,5,585,0,1,0,10,2,0,0,1,2,0,30,9,0,0,-2,0,0,,,,,0,2,501.5,-1,0,1,20,39,59,20,5,1,39,3,-1,0,,0,19,4,l60a9yvg,,,,,,1
6,z5gaz9i2,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-01 20:25:36.645351+00:00,1,,,781.5,6,32,0,12,0,0,0,0,0,12,15,0,0,0,0,0,-15,0,0,,,,,0,5,781.5,-3,0,1,20,39,59,20,5,1,39,3,-1,0,,0,19,4,l60a9yvg,,,,,,1
7,3btpnx53,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-01 20:25:38.101479+00:00,1,,,417.5,7,570,-217,5,5,30,5,0,0,10,4,3,40,3,0,0,-7,0,0,,,,,0,3,417.5,3,0,1,20,39,59,20,5,1,39,3,-1,0,,0,19,4,l60a9yvg,,,,,,1
8,xz7jogl2,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-01 20:25:38.235252+00:00,1,,,413,8,280,0,10,0,0,0,0,0,10,10,0,0,0,0,0,-10,0,0,,,,,0,0,413,0,0,1,20,39,59,20,5,1,39,3,-1,0,,0,19,4,l60a9yvg,,,,,,1
9,sgv4wvo7,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-01 20:25:39.767653+00:00,1,,,929.5,9,257,177,11,-3,18,1,3,20,8,9,-3,0,0,3,38,-6,0,0,,,,,0,0,794.5,2,0,1,20,39,59,20,5,1,39,3,-1,0,,0,19,4,l60a9yvg,,,,,,1
1,9g62jmyl,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-01 20:25:34.103893+00:00,1,,,581,1,390,-30,2,0,0,0,0,0,-2,7,1,30,1,0,0,8,0,0,,,,,0,2,542,6,0,1,20,30,50,20,11,-1,30,11,1,0,,0,20,5,l60a9yvg,,,,,,1
2,uw2p1vmt,,0,183,183,etfs2,Adios,128.200.135.218,2019-05-01 20:25:34.377431+00:00,1,,,767,2,477,60,9,-3,19,10,5,20,-6,0,0,0,0,0,0,0,0,0,,,,,0,-12,569,-6,0,1,20,30,50,20,11,-1,30,11,1,0,,0,20,5,l60a9yvg,,,,,,1
3,nuwqm5dq,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-01 20:25:34.922010+00:00,1,,,704,3,450,-20,8,1,21,1,0,0,-9,2,0,0,0,1,39,2,0,0,,,,,0,-5,569,-7,0,1,20,30,50,20,11,-1,30,11,1,0,,0,20,5,l60a9yvg,,,,,,1
4,b53tarpq,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-01 20:25:35.051203+00:00,1,,,440,4,347,-240,0,0,0,1,0,0,0,11,8,38,8,3,45,19,0,0,,,,,0,17,440,19,0,1,20,30,50,20,11,-1,30,11,1,0,,0,20,5,l60a9yvg,,,,,,1
5,32aoo3sd,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-01 20:25:36.159887+00:00,1,,,597.5,5,585,-50,1,4,25,5,1,10,-5,2,-1,30,3,1,10,1,0,0,,,,,0,-2,501.5,-4,0,1,20,30,50,20,11,-1,30,11,1,0,,0,20,5,l60a9yvg,,,,,,1
6,z5gaz9i2,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-01 20:25:36.645351+00:00,1,,,781.5,6,32,440,12,-7,0,0,7,15,-5,15,-10,0,0,10,25,5,0,0,,,,,0,5,781.5,0,0,1,20,30,50,20,11,-1,30,11,1,0,,0,20,5,l60a9yvg,,,,,,1
7,3btpnx53,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-01 20:25:38.101479+00:00,1,,,417.5,7,353,-160,10,5,21,5,0,0,-15,7,2,40,2,0,0,9,0,0,,,,,0,-3,417.5,-6,0,1,20,30,50,20,11,-1,30,11,1,0,,0,20,5,l60a9yvg,,,,,,1
8,xz7jogl2,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-01 20:25:38.235252+00:00,1,,,413,8,280,0,10,0,0,0,0,0,-10,10,0,0,0,0,0,10,0,0,,,,,0,0,413,0,0,1,20,30,50,20,11,-1,30,11,1,0,,0,20,5,l60a9yvg,,,,,,1
9,sgv4wvo7,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-01 20:25:39.767653+00:00,1,,,929.5,9,434,0,8,0,18,3,2,25,-8,6,0,0,0,1,43,6,0,0,,,,,0,-2,794.5,-2,0,1,20,30,50,20,11,-1,30,11,1,0,,0,20,5,l60a9yvg,,,,,,1
1,9g62jmyl,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-01 20:25:34.103893+00:00,1,,,581,1,360,-55,2,0,0,0,0,0,2,8,2,30,2,0,0,-10,0,0,,,,,0,-6,542,-8,0,1,19,27.5,46.5,19,7,1,27.5,7,-1,0,,0,21,6,l60a9yvg,,,,,,1
2,uw2p1vmt,,0,183,183,etfs2,Adios,128.200.135.218,2019-05-01 20:25:34.377431+00:00,1,,,767,2,537,-76,6,4,19,10,5,20,10,0,0,0,0,0,0,0,0,0,,,,,0,-2,569,10,0,1,19,27.5,46.5,19,7,1,27.5,7,-1,0,,0,21,6,l60a9yvg,,,,,,1
3,nuwqm5dq,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-01 20:25:34.922010+00:00,1,,,704,3,430,27.5,9,0,0,0,2,20,9,2,-1,0,0,1,25,-1,0,0,,,,,0,3,569,8,0,1,19,27.5,46.5,19,7,1,27.5,7,-1,0,,0,21,6,l60a9yvg,,,,,,1
4,b53tarpq,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-01 20:25:35.051203+00:00,1,,,440,4,107,-82.5,0,0,1,1,0,0,0,19,3,33,3,5,45,-22,0,0,,,,,0,-5,440,-22,0,1,19,27.5,46.5,19,7,1,27.5,7,-1,0,,0,21,6,l60a9yvg,,,,,,1
5,32aoo3sd,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-01 20:25:36.159887+00:00,1,,,597.5,5,535,65.5,5,-2,18,9,2,15,3,1,-1,25,9,1,10,0,0,0,,,,,0,1,501.5,3,0,1,19,27.5,46.5,19,7,1,27.5,7,-1,0,,0,21,6,l60a9yvg,,,,,,1
6,z5gaz9i2,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-01 20:25:36.645351+00:00,1,,,781.5,6,472,232.5,5,-5,0,0,5,5,0,5,-5,0,0,5,20,0,0,0,,,,,0,5,781.5,0,0,1,19,27.5,46.5,19,7,1,27.5,7,-1,0,,0,21,6,l60a9yvg,,,,,,1
7,3btpnx53,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-01 20:25:38.101479+00:00,1,,,417.5,7,193,-57,15,3,22,3,0,0,18,9,0,0,0,0,0,-9,0,0,,,,,0,6,417.5,9,0,1,19,27.5,46.5,19,7,1,27.5,7,-1,0,,0,21,6,l60a9yvg,,,,,,1
8,xz7jogl2,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-01 20:25:38.235252+00:00,1,,,413,8,280,0,10,0,0,0,0,0,10,10,0,0,0,0,0,-10,0,0,,,,,0,0,413,0,0,1,19,27.5,46.5,19,7,1,27.5,7,-1,0,,0,21,6,l60a9yvg,,,,,,1
9,sgv4wvo7,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-01 20:25:39.767653+00:00,1,,,929.5,9,434,-55,8,0,17,3,0,0,8,6,2,31,2,0,0,-8,0,0,,,,,0,-2,794.5,0,0,1,19,27.5,46.5,19,7,1,27.5,7,-1,0,,0,21,6,l60a9yvg,,,,,,1
1,9g62jmyl,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-01 20:25:34.103893+00:00,1,,,581,1,305,0,2,0,0,0,2,23,2,10,0,0,0,0,0,-10,0,0,,,,,0,-14,542,-8,0,1,19,27.5,46.5,19,5,1,0,0,-1,0,,0,22,7,l60a9yvg,,,,,,1
2,uw2p1vmt,,0,183,183,etfs2,Adios,128.200.135.218,2019-05-01 20:25:34.377431+00:00,1,,,767,2,461,0,10,0,15,10,10,20,10,0,0,0,0,0,0,0,0,0,,,,,0,8,569,10,0,1,19,27.5,46.5,19,5,1,0,0,-1,0,,0,22,7,l60a9yvg,,,,,,1
3,nuwqm5dq,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-01 20:25:34.922010+00:00,1,,,704,3,457.5,38,9,-2,0,0,2,19,7,1,0,25,2,0,0,-1,0,0,,,,,0,9,569,6,0,1,19,27.5,46.5,19,5,1,0,0,-1,0,,0,22,7,l60a9yvg,,,,,,1
4,b53tarpq,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-01 20:25:35.051203+00:00,1,,,440,4,24.5,0,0,0,12,2,0,0,0,22,0,0,0,5,42,-22,0,0,,,,,0,-27,440,-22,0,1,19,27.5,46.5,19,5,1,0,0,-1,0,,0,22,7,l60a9yvg,,,,,,1
5,32aoo3sd,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-01 20:25:36.159887+00:00,1,,,597.5,5,600.5,19,3,-1,15,5,1,10,2,0,0,30,7,0,0,0,0,0,,,,,0,3,501.5,2,0,1,19,27.5,46.5,19,5,1,0,0,-1,0,,0,22,7,l60a9yvg,,,,,,1
6,z5gaz9i2,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-01 20:25:36.645351+00:00,1,,,781.5,6,704.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,5,781.5,0,0,1,19,27.5,46.5,19,5,1,0,0,-1,0,,0,22,7,l60a9yvg,,,,,,1
7,3btpnx53,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-01 20:25:38.101479+00:00,1,,,417.5,7,136,-95,18,5,25,5,0,0,23,9,0,0,0,0,0,-9,0,0,,,,,0,20,417.5,14,0,1,19,27.5,46.5,19,5,1,0,0,-1,0,,0,22,7,l60a9yvg,,,,,,1
8,xz7jogl2,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-01 20:25:38.235252+00:00,1,,,413,8,280,0,10,0,0,0,0,0,10,10,0,0,0,0,0,-10,0,0,,,,,0,0,413,0,0,1,19,27.5,46.5,19,5,1,0,0,-1,0,,0,22,7,l60a9yvg,,,,,,1
9,sgv4wvo7,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-01 20:25:39.767653+00:00,1,,,929.5,9,379,38,8,-2,0,0,3,19,6,8,0,26,1,1,35,-8,0,0,,,,,0,-4,794.5,-2,0,1,19,27.5,46.5,19,5,1,0,0,-1,0,,0,22,7,l60a9yvg,,,,,,1
1,9g62jmyl,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-01 20:25:34.103893+00:00,1,,,581,1,305,0,2,0,0,0,2,17,2,10,0,0,0,0,0,0,0,0,,,,,0,-12,542,2,0,1,15,27.5,42.5,15,11,1,0,0,0,0,,0,23,8,l60a9yvg,,,,,,1
2,uw2p1vmt,,0,183,183,etfs2,Adios,128.200.135.218,2019-05-01 20:25:34.377431+00:00,1,,,767,2,461,-75,10,5,19,5,10,20,15,0,0,0,0,0,0,0,0,0,,,,,0,23,569,15,0,1,15,27.5,42.5,15,11,1,0,0,0,0,,0,23,8,l60a9yvg,,,,,,1
3,nuwqm5dq,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-01 20:25:34.922010+00:00,1,,,704,3,495.5,0,7,0,0,0,1,19,7,1,0,25,2,0,0,0,0,0,,,,,0,16,569,7,0,1,15,27.5,42.5,15,11,1,0,0,0,0,,0,23,8,l60a9yvg,,,,,,1
4,b53tarpq,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-01 20:25:35.051203+00:00,1,,,440,4,24.5,-15,0,1,15,1,0,0,1,22,0,0,0,5,40,0,0,0,,,,,0,-26,440,1,0,1,15,27.5,42.5,15,11,1,0,0,0,0,,0,23,8,l60a9yvg,,,,,,1
5,32aoo3sd,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-01 20:25:36.159887+00:00,1,,,597.5,5,619.5,-60,2,4,25,5,1,10,6,0,0,0,0,0,0,0,0,0,,,,,0,9,501.5,6,0,1,15,27.5,42.5,15,11,1,0,0,0,0,,0,23,8,l60a9yvg,,,,,,1
6,z5gaz9i2,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-01 20:25:36.645351+00:00,1,,,781.5,6,704.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,5,781.5,0,0,1,15,27.5,42.5,15,11,1,0,0,0,0,,0,23,8,l60a9yvg,,,,,,1
7,3btpnx53,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-01 20:25:38.101479+00:00,1,,,417.5,7,41,150,23,-10,0,0,10,15,13,9,0,0,0,5,30,0,0,0,,,,,0,33,417.5,13,0,1,15,27.5,42.5,15,11,1,0,0,0,0,,0,23,8,l60a9yvg,,,,,,1
8,xz7jogl2,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-01 20:25:38.235252+00:00,1,,,413,8,280,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,,,,,0,10,413,10,0,1,15,27.5,42.5,15,11,1,0,0,0,0,,0,23,8,l60a9yvg,,,,,,1
9,sgv4wvo7,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-01 20:25:39.767653+00:00,1,,,929.5,9,417,0,6,0,0,0,0,0,6,8,0,25,2,2,30,0,0,0,,,,,0,2,794.5,6,0,1,15,27.5,42.5,15,11,1,0,0,0,0,,0,23,8,l60a9yvg,,,,,,1
1,9g62jmyl,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-01 20:25:34.103893+00:00,1,,,581,1,305,32,2,-2,0,0,2,13,0,10,0,0,0,0,0,0,0,0,,,,,0,-12,542,0,0,1,16,20,36,16,11,1,20,3,0,0,,0,24,9,l60a9yvg,,,,,,1
2,uw2p1vmt,,0,183,183,etfs2,Adios,128.200.135.218,2019-05-01 20:25:34.377431+00:00,1,,,767,2,386,0,15,0,10,10,10,20,15,0,0,0,0,0,0,0,0,0,,,,,0,38,569,15,0,1,16,20,36,16,11,1,20,3,0,0,,0,24,9,l60a9yvg,,,,,,1
3,nuwqm5dq,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-01 20:25:34.922010+00:00,1,,,704,3,495.5,-8,7,-2,0,0,2,15,5,1,2,25,2,0,0,0,0,0,,,,,0,21,569,5,0,1,16,20,36,16,11,1,20,3,0,0,,0,24,9,l60a9yvg,,,,,,1
4,b53tarpq,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-01 20:25:35.051203+00:00,1,,,440,4,9.5,0,1,0,9,1,1,20,1,22,0,0,0,2,38,0,0,0,,,,,0,-25,440,1,0,1,16,20,36,16,11,1,20,3,0,0,,0,24,9,l60a9yvg,,,,,,1
5,32aoo3sd,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-01 20:25:36.159887+00:00,1,,,597.5,5,559.5,-176,6,11,25,11,5,20,17,0,0,0,0,0,0,0,0,0,,,,,0,26,501.5,17,0,1,16,20,36,16,11,1,20,3,0,0,,0,24,9,l60a9yvg,,,,,,1
6,z5gaz9i2,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-01 20:25:36.645351+00:00,1,,,781.5,6,704.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,5,781.5,0,0,1,16,20,36,16,11,1,20,3,0,0,,0,24,9,l60a9yvg,,,,,,1
7,3btpnx53,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-01 20:25:38.101479+00:00,1,,,417.5,7,191,156,13,-6,0,0,6,14,7,9,-3,0,0,4,20,0,0,0,,,,,0,40,417.5,7,0,1,16,20,36,16,11,1,20,3,0,0,,0,24,9,l60a9yvg,,,,,,1
8,xz7jogl2,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-01 20:25:38.235252+00:00,1,,,413,8,280,0,10,0,0,0,0,0,10,10,0,5,1,0,0,0,0,0,,,,,0,20,413,10,0,1,16,20,36,16,11,1,20,3,0,0,,0,24,9,l60a9yvg,,,,,,1
9,sgv4wvo7,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-01 20:25:39.767653+00:00,1,,,929.5,9,417,-4,6,-1,0,0,2,16,5,8,1,28,1,1,31,0,0,0,,,,,0,7,794.5,5,0,1,16,20,36,16,11,1,20,3,0,0,,0,24,9,l60a9yvg,,,,,,1
1,9g62jmyl,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-01 20:25:34.103893+00:00,1,,,581,1,337,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,,,,,0,8,542,20,0,1,20,15,35,20,11,-1,15,3,2,0,,0,25,10,l60a9yvg,,,,,,1
2,uw2p1vmt,,0,183,183,etfs2,Adios,128.200.135.218,2019-05-01 20:25:34.377431+00:00,1,,,767,2,386,20,15,-1,10,10,15,20,-14,0,0,0,0,0,0,0,0,0,,,,,0,24,569,-14,0,1,20,15,35,20,11,-1,15,3,2,0,,0,25,10,l60a9yvg,,,,,,1
3,nuwqm5dq,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-01 20:25:34.922010+00:00,1,,,704,3,487.5,40,5,-2,0,0,2,16,-3,3,0,0,0,2,20,6,0,0,,,,,0,24,569,3,0,1,20,15,35,20,11,-1,15,3,2,0,,0,25,10,l60a9yvg,,,,,,1
4,b53tarpq,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-01 20:25:35.051203+00:00,1,,,440,4,9.5,20,1,-1,0,0,1,18,0,22,0,0,0,2,35,44,0,0,,,,,0,19,440,44,0,1,20,15,35,20,11,-1,15,3,2,0,,0,25,10,l60a9yvg,,,,,,1
5,32aoo3sd,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-01 20:25:36.159887+00:00,1,,,597.5,5,383.5,-225,17,9,25,11,2,10,-26,0,3,25,3,0,0,6,0,0,,,,,0,6,501.5,-20,0,1,20,15,35,20,11,-1,15,3,2,0,,0,25,10,l60a9yvg,,,,,,1
6,z5gaz9i2,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-01 20:25:36.645351+00:00,1,,,781.5,6,704.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,5,781.5,0,0,1,20,15,35,20,11,-1,15,3,2,0,,0,25,10,l60a9yvg,,,,,,1
7,3btpnx53,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-01 20:25:38.101479+00:00,1,,,417.5,7,347,85,7,-2,0,0,2,14,-5,6,-3,0,0,4,15,6,0,0,,,,,0,41,417.5,1,0,1,20,15,35,20,11,-1,15,3,2,0,,0,25,10,l60a9yvg,,,,,,1
8,xz7jogl2,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-01 20:25:38.235252+00:00,1,,,413,8,280,0,10,0,0,0,0,0,-10,10,0,0,0,0,0,20,0,0,,,,,0,30,413,10,0,1,20,15,35,20,11,-1,15,3,2,0,,0,25,10,l60a9yvg,,,,,,1
9,sgv4wvo7,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-01 20:25:39.767653+00:00,1,,,929.5,9,413,60,5,-3,0,0,3,17,-2,9,0,0,0,2,25,18,0,0,,,,,0,23,794.5,16,0,1,20,15,35,20,11,-1,15,3,2,0,,0,25,10,l60a9yvg,,,,,,1
1,9g62jmyl,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-01 20:25:34.103893+00:00,1,,,581,1,337,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,0,,,,,0,28,542,20,0,1,15,20,35,15,7,-1,20,2,2,0,,0,26,11,l60a9yvg,,,,,,1
2,uw2p1vmt,,0,183,183,etfs2,Adios,128.200.135.218,2019-05-01 20:25:34.377431+00:00,1,,,767,2,406,0,14,0,10,5,14,20,-14,0,0,10,5,0,0,0,0,0,,,,,0,10,569,-14,0,1,15,20,35,15,7,-1,20,2,2,0,,0,26,11,l60a9yvg,,,,,,1
3,nuwqm5dq,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-01 20:25:34.922010+00:00,1,,,704,3,527.5,0,3,0,0,0,2,20,-3,3,0,15,1,0,0,6,0,0,,,,,0,27,569,3,0,1,15,20,35,15,7,-1,20,2,2,0,,0,26,11,l60a9yvg,,,,,,1
4,b53tarpq,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-01 20:25:35.051203+00:00,1,,,440,4,29.5,-15,0,1,15,1,0,0,-1,22,0,14,1,3,35,44,0,0,,,,,0,62,440,43,0,1,15,20,35,15,7,-1,20,2,2,0,,0,26,11,l60a9yvg,,,,,,1
5,32aoo3sd,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-01 20:25:36.159887+00:00,1,,,597.5,5,158.5,110,26,-6,15,3,7,15,-20,3,-1,10,1,1,10,4,0,0,,,,,0,-10,501.5,-16,0,1,15,20,35,15,7,-1,20,2,2,0,,0,26,11,l60a9yvg,,,,,,1
6,z5gaz9i2,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-01 20:25:36.645351+00:00,1,,,781.5,6,704.5,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,,,,,0,5,781.5,0,0,1,15,20,35,15,7,-1,20,2,2,0,,0,26,11,l60a9yvg,,,,,,1
7,3btpnx53,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-01 20:25:38.101479+00:00,1,,,417.5,7,432,-115,5,5,25,5,0,0,-10,3,2,20,2,0,0,10,0,0,,,,,0,41,417.5,0,0,1,15,20,35,15,7,-1,20,2,2,0,,0,26,11,l60a9yvg,,,,,,1
8,xz7jogl2,,0,184,183,etfs2,Adios,128.200.135.199,2019-05-01 20:25:38.235252+00:00,1,,,413,8,280,0,10,0,0,0,0,0,-10,10,0,0,0,0,0,20,0,0,,,,,0,40,413,10,0,1,15,20,35,15,7,-1,20,2,2,0,,0,26,11,l60a9yvg,,,,,,1
9,sgv4wvo7,,0,184,183,etfs2,Adios,128.200.135.209,2019-05-01 20:25:39.767653+00:00,1,,,929.5,9,473,20,2,0,0,0,2,19,-2,9,-1,9,1,9,20,16,0,0,,,,,0,37,794.5,14,0,1,15,20,35,15,7,-1,20,2,2,0,,0,26,11,l60a9yvg,,,,,,1
1,9g62jmyl,,0,184,183,etfs2,Adios,128.200.135.212,2019-05-01 20:25:34.103893+00:00,1,,,581,1,337,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,,,,0,28,542,0,0,1,12.5,18,30.5,12.5,8,1,18,2,0,0,,0,27,12,l60a9yvg,,,,,,1
2,uw2p1vmt,,0,183,183,etfs2,Adios,128.200.135.218,2019-05-01 20:25:34.377431+00:00,1,,,767,2,406,0,14,0,0,0,14,20,14,0,0,0,0,0,0,0,0,0,,,,,0,24,569,14,0,1,12.5,18,30.5,12.5,8,1,18,2,0,0,,0,27,12,l60a9yvg,,,,,,1
3,nuwqm5dq,,0,184,183,etfs2,Adios,128.200.135.208,2019-05-01 20:25:34.922010+00:00,1,,,704,3,527.5,-12.5,3,1,15,1,0,0,4,3,0,0,0,2,20,0,0,0,,,,,0,31,569,4,0,1,12.5,18,30.5,12.5,8,1,18,2,0,0,,0,27,12,l60a9yvg,,,,,,1
4,b53tarpq,,0,183,183,etfs2,Adios,128.200.135.216,2019-05-01 20:25:35.051203+00:00,1,,,440,4,14.5,0,1,0,0,0,1,20,1,22,0,0,0,5,30,0,0,0,,,,,0,63,440,1,0,1,12.5,18,30.5,12.5,8,1,18,2,0,0,,0,27,12,l60a9yvg,,,,,,1
5,32aoo3sd,,0,184,183,etfs2,Adios,128.200.135.206,2019-05-01 20:25:36.159887+00:00,1,,,597.5,5,268.5,-80.5,20,5,20,7,2,10,25,2,1,25,2,1,10,0,0,0,,,,,0,15,501.5,25,0,1,12.5,18,30.5,12.5,8,1,18,2,0,0,,0,27,12,l60a9yvg,,,,,,1
6,z5gaz9i2,,0,184,183,etfs2,Adios,128.200.135.214,2019-05-01 20:25:36.645351+00:00,1,,,781.5,6,704.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,5,781.5,0,0,1,12.5,18,30.5,12.5,8,1,18,2,0,0,,0,27,12,l60a9yvg,,,,,,1
7,3btpnx53,,0,184,183,etfs2,Adios,128.200.135.201,2019-05-01 20:25:38.101479+00:00,1,,,417.5,7,317,93,10,-6,0,0,6,10,4,5,-1,0,0,3,18,0,0,0,,,,,0,45,417.5,4,0,1,12.5,18,30.5,12.5,8,1,18,2,0,0,,0,27,12,l60a9yvg,,,,,,1
