participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,309.5,-61,14,3,12.1,3,0,0,17,6,2,12.5,3,0,0,0,0,0,,,,,0,7,7,17,17,1,12,12.5,24.5,12,16,1,12.5,8,0,0,,0,9,9,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,401,-10,1,5,12,5,0,0,6,6,-4,9,1,4,12,0,0,0,,,,,0,41,41,6,6,1,12,12.5,24.5,12,16,1,12.5,8,0,0,,0,9,9,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,407,130,11,-9,0,0,9,6,2,2,-1,0,0,1,10,0,0,0,,,,,0,-17,-17,2,2,1,13,13,26,13,15,1,13,3,0,0,,0,10,10,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,439.5,-78,7,5,20,5,2,15,12,4,1,15,2,1,5,0,0,0,,,,,0,11,11,12,12,1,13,13,26,13,15,1,13,3,0,0,,0,10,10,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,572,0,0,0,10.5,10,0,0,0,0,0,11.5,20,0,0,0,0,0,,,,,0,-12,-12,0,0,1,13,13,26,13,15,1,13,3,0,0,,0,10,10,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,445.5,-13,5,0,12.5,3,0,0,5,2,1,13,3,0,0,0,0,0,,,,,0,19,19,5,5,1,13,13,26,13,15,1,13,3,0,0,,0,10,10,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,519,13,0,0,1,1,0,0,0,1,-1,1,1,1,1,0,0,0,,,,,0,19,19,0,0,1,13,13,26,13,15,1,13,3,0,0,,0,10,10,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,318.5,78,14,-6,8,25,14,13,8,0,0,8,2,0,0,0,0,0,,,,,0,-36,-36,8,8,1,13,13,26,13,15,1,13,3,0,0,,0,10,10,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,7,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,,,,,0,115,115,0,0,1,13,13,26,13,15,1,13,3,0,0,,0,10,10,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,248.5,0,17,0,12.1,3,0,0,17,8,0,13,2,0,0,0,0,0,,,,,0,24,24,17,17,1,13,13,26,13,15,1,13,3,0,0,,0,10,10,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,391,-130,6,10,19,10,2,14,16,2,0,9,8,0,0,0,0,0,,,,,0,57,57,16,16,1,13,13,26,13,15,1,13,3,0,0,,0,10,10,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,537,-45,2,0,6,12,0,0,-2,1,3,15,4,1,50,8,0,0,,,,,0,-11,-11,6,6,1,13,15,28,13,11,-1,15,3,2,0,,0,11,11,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,361.5,15,12,0,5,1,3,20,-12,5,-1,12,2,1,10,8,0,0,,,,,0,7,7,-4,-4,1,13,15,28,13,11,-1,15,3,2,0,,0,11,11,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,572,-13,0,1,13,20,0,0,-1,0,0,13,20,0,0,0,0,0,,,,,0,-13,-13,-1,-1,1,13,15,28,13,11,-1,15,3,2,0,,0,11,11,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,432.5,30,5,0,0,0,2,14,-5,3,-2,0,0,2,14,2,0,0,,,,,0,16,16,-3,-3,1,13,15,28,13,11,-1,15,3,2,0,,0,11,11,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,19,19,0,0,1,13,15,28,13,11,-1,15,3,2,0,,0,11,11,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,396.5,0,8,0,8,25,8,15,-8,0,0,8,4,0,0,0,0,0,,,,,0,-44,-44,-8,-8,1,13,15,28,13,11,-1,15,3,2,0,,0,11,11,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,7,0,0,0,0,0,0,0,0,41,0,0,0,0,0,82,0,0,,,,,0,197,197,82,82,1,13,15,28,13,11,-1,15,3,2,0,,0,11,11,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,248.5,39,17,-3,0,0,3,13,-14,8,0,0,0,0,0,16,0,0,,,,,0,26,26,2,2,1,13,15,28,13,11,-1,15,3,2,0,,0,11,11,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,261,-26,16,2,13,10,8,10,-18,2,0,10,8,0,0,4,0,0,,,,,0,43,43,-14,-14,1,13,15,28,13,11,-1,15,3,2,0,,0,11,11,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,492,-95,2,7,12,7,0,0,-9,4,1,18,3,0,0,10,0,0,,,,,0,-10,-10,1,1,1,11,18,29,11,8,-1,18,1,2,0,,0,12,12,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,376.5,7,12,1,20,1,2,12,-13,4,-1,15,2,1,5,6,0,0,,,,,0,0,0,-7,-7,1,11,18,29,11,8,-1,18,1,2,0,,0,12,12,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,559,0,1,0,0,0,0,0,-1,0,0,15,3,0,0,0,0,0,,,,,0,-14,-14,-1,-1,1,11,18,29,11,8,-1,18,1,2,0,,0,12,12,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,462.5,0,5,0,0,0,0,0,-5,1,0,15,5,0,0,2,0,0,,,,,0,13,13,-3,-3,1,11,18,29,11,8,-1,18,1,2,0,,0,12,12,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,19,19,0,0,1,11,18,29,11,8,-1,18,1,2,0,,0,12,12,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,396.5,0,8,0,8,15,8,13,-8,0,0,8,15,0,0,0,0,0,,,,,0,-52,-52,-8,-8,1,11,18,29,11,8,-1,18,1,2,0,,0,12,12,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,7,0,0,0,0,0,0,0,0,41,0,0,0,0,0,82,0,0,,,,,0,279,279,82,82,1,11,18,29,11,8,-1,18,1,2,0,,0,12,12,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,287.5,0,14,0,0,0,3,13,-14,8,0,0,0,0,0,16,0,0,,,,,0,28,28,2,2,1,11,18,29,11,8,-1,18,1,2,0,,0,12,12,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,235,88,18,-8,0,0,8,10,-10,2,0,14,5,0,0,4,0,0,,,,,0,37,37,-6,-6,1,11,18,29,11,8,-1,18,1,2,0,,0,12,12,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,397,-17,9,0,0,0,0,0,-9,5,1,20,1,0,0,12,0,0,,,,,0,-7,-7,3,3,1,12,17,29,12,5,-1,17,5,2,0,,0,13,13,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,383.5,-12,13,1,15,1,5,15,-14,3,0,10,1,0,0,6,0,0,,,,,0,-8,-8,-8,-8,1,12,17,29,12,5,-1,17,5,2,0,,0,13,13,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,559,0,1,0,6,10,0,0,-1,0,0,0,0,0,0,0,0,0,,,,,0,-15,-15,-1,-1,1,12,17,29,12,5,-1,17,5,2,0,,0,13,13,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,462.5,-116,5,4,12,4,0,0,-9,1,4,20,4,0,0,10,0,0,,,,,0,14,14,1,1,1,12,17,29,12,5,-1,17,5,2,0,,0,13,13,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,0,19,19,0,0,1,12,17,29,12,5,-1,17,5,2,0,,0,13,13,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,396.5,12,8,-1,9,40,8,12,-7,0,0,9,2,0,0,0,0,0,,,,,0,-59,-59,-7,-7,1,12,17,29,12,5,-1,17,5,2,0,,0,13,13,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,7,68,0,0,0,0,0,0,0,41,-4,0,0,11,17,74,0,0,,,,,0,353,353,74,74,1,12,17,29,12,5,-1,17,5,2,0,,0,13,13,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,287.5,48,14,-4,0,0,4,10.5,-10,8,0,0,0,2,18,16,0,0,,,,,0,34,34,6,6,1,12,17,29,12,5,-1,17,5,2,0,,0,13,13,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,323,17,10,0,11,10,0,0,-10,2,-1,0,0,1,16,2,0,0,,,,,0,29,29,-8,-8,1,12,17,29,12,5,-1,17,5,2,0,,0,13,13,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,380,0,9,0,0,0,0,0,9,6,0,0,0,2,60,0,0,0,,,,,0,2,2,9,9,1,13,17.5,30.5,13,10,1,17.5,10,0,0,,0,14,14,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,371.5,-70,14,0,10,2,6,50,14,3,4,25,5,1,15,0,0,0,,,,,0,6,6,14,14,1,13,17.5,30.5,13,10,1,17.5,10,0,0,,0,14,14,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,559,0,1,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,,,,,0,-14,-14,1,1,1,13,17.5,30.5,13,10,1,17.5,10,0,0,,0,14,14,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,346.5,13,9,-1,0,0,5,13,8,5,0,0,0,2,18,0,0,0,,,,,0,22,22,8,8,1,13,17.5,30.5,13,10,1,17.5,10,0,0,,0,14,14,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,19,19,0,0,1,13,17.5,30.5,13,10,1,17.5,10,0,0,,0,14,14,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,408.5,91,7,-7,9,30,7,12,0,0,0,9,10,0,0,0,0,0,,,,,0,-59,-59,0,0,1,13,17.5,30.5,13,10,1,17.5,10,0,0,,0,14,14,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,75,122.5,0,0,0,0,0,0,0,37,-7,0,0,7,17,0,0,0,,,,,0,353,353,0,0,1,13,17.5,30.5,13,10,1,17.5,10,0,0,,0,14,14,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,335.5,61,10,-2,0,0,2,11.5,8,8,-2,0,0,2,16.5,0,0,0,,,,,0,42,42,8,8,1,13,17.5,30.5,13,10,1,17.5,10,0,0,,0,14,14,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,340,-217.5,10,10,15,10,0,0,20,1,5,18,5,0,0,0,0,0,,,,,0,49,49,20,20,1,13,17.5,30.5,13,10,1,17.5,10,0,0,,0,14,14,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,380,-90,9,5,12,6,0,0,14,6,2,17,2,2,30,0,0,0,,,,,0,526,526,524,524,1,12,15,27,12,10,1,15,4,0,0,,0,15,15,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,301.5,-30,14,0,5,1,2,25,14,7,2,25,2,2,15,0,0,0,,,,,0,521.5,521.5,515.5,515.5,1,12,15,27,12,10,1,15,4,0,0,,0,15,15,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,559,12,1,-1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,,,,,0,557,557,571,571,1,12,15,27,12,10,1,15,4,0,0,,0,15,15,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,359.5,0,8,0,0,0,3,14,8,5,0,0,0,0,0,0,0,0,,,,,0,519.5,519.5,497.5,497.5,1,12,15,27,12,10,1,15,4,0,0,,0,15,15,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,551,551,532,532,1,12,15,27,12,10,1,15,4,0,0,,0,15,15,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,499.5,0,0,0,9.99,25,0,0,0,0,0,9.99,25,0,0,0,0,0,,,,,0,440.5,440.5,499.5,499.5,1,12,15,27,12,10,1,15,4,0,0,,0,15,15,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,197.5,60,0,0,0,0,0,0,0,30,-4,0,0,30,15,0,0,0,,,,,0,870.5,870.5,517.5,517.5,1,12,15,27,12,10,1,15,4,0,0,,0,15,15,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,396.5,0,8,0,0,0,8,12.5,8,6,0,0,0,6,16.5,0,0,0,,,,,0,586.5,586.5,544.5,544.5,1,12,15,27,12,10,1,15,4,0,0,,0,15,15,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,122.5,48,20,-4,12,5,9,10,16,6,0,0,0,4,19,0,0,0,,,,,0,455.5,455.5,406.5,406.5,1,12,15,27,12,10,1,15,4,0,0,,0,15,15,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,440,0,8,0,0,0,2,80,8,2,0,0,0,1,80,-2,0,0,,,,,0,6,526,6,0,1,11,15,26,11,1,1,15,3,-1,0,,0,16,1,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,440,30,8,0,10,2,2,25,8,2,-2,5,1,2,15,0,0,0,,,,,0,8,521.5,8,0,1,11,15,26,11,1,1,15,3,-1,0,,0,16,1,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,440,0,8,0,8.75,25,0,0,8,2,0,8.75,25,0,0,-2,0,0,,,,,0,6,557,6,0,1,11,15,26,11,1,1,15,3,-1,0,,0,16,1,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,396,0,2,0,10,6,0,0,2,8,0,10,2,0,0,-8,0,0,,,,,0,-6,519.5,-6,0,1,11,15,26,11,1,1,15,3,-1,0,,0,16,1,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,396,26,2,-1,1,1,1,1,1,8,-1,1,1,1,1,-7,0,0,,,,,0,-6,551,-6,0,1,11,15,26,11,1,1,15,3,-1,0,,0,16,1,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,396,0,2,0,9,20,2,15,2,8,0,12,10,0,0,-8,0,0,,,,,0,-6,440.5,-6,0,1,11,15,26,11,1,1,15,3,-1,0,,0,16,1,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,280,-45,10,0,0,0,10,15,10,10,3,15,18,0,0,-13,0,0,,,,,0,-3,870.5,-3,0,1,11,15,26,11,1,1,15,3,-1,0,,0,16,1,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,280,0,10,0,10,5,0,0,10,10,0,10,5,0,0,-10,0,0,,,,,0,0,586.5,0,0,1,11,15,26,11,1,1,15,3,-1,0,,0,16,1,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,280,-11,10,1,11,10,0,0,11,10,0,15,5,5,20,-10,0,0,,,,,0,1,455.5,1,0,1,11,15,26,11,1,1,15,3,-1,0,,0,16,1,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,440,-65,8,5,15,5,0,0,13,2,0,0,0,1,25,-2,0,0,,,,,0,17,526,11,0,1,13,15,28,13,15,1,15,16,-1,0,,0,17,2,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,470,-82,8,4,50,4,2,25,12,0,2,15,2,0,15,-2,0,0,,,,,0,18,521.5,10,0,1,13,15,28,13,15,1,15,16,-1,0,,0,17,2,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,440,0,8,0,9.5,20,0,0,8,2,0,9.5,20,0,0,-2,0,0,,,,,0,12,557,6,0,1,13,15,28,13,15,1,15,16,-1,0,,0,17,2,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,396,45,2,0,12,3,0,0,2,8,-3,0,0,3,15,-5,0,0,,,,,0,-9,519.5,-3,0,1,13,15,28,13,15,1,15,16,-1,0,,0,17,2,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,422,28,1,-1,1,1,1,2,0,7,-1,1,1,1,2,-6,0,0,,,,,0,-12,551,-6,0,1,13,15,28,13,15,1,15,16,-1,0,,0,17,2,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,396,146,2,-2,11,15,2,13,0,8,-8,14,15,8,15,0,0,0,,,,,0,-6,440.5,0,0,1,13,15,28,13,15,1,15,16,-1,0,,0,17,2,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,235,-5,10,-10,0,0,10,12,0,13,9,15,15,0,0,-22,0,0,,,,,0,-25,870.5,-22,0,1,13,15,28,13,15,1,15,16,-1,0,,0,17,2,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,280,0,10,0,12,5,0,0,10,10,0,0,0,0,0,-10,0,0,,,,,0,0,586.5,0,0,1,13,15,28,13,15,1,15,16,-1,0,,0,17,2,2ewsl8vx,,,,,,0
9,etl5at8q,,0,184,183,etfs2,Adios,128.200.135.201,2018-11-20 21:19:40.930516+00:00,1,,,455.5,9,269,-67,11,4,13,8,2,10,15,10,1,15,5,4,15,-11,0,0,,,,,0,5,455.5,4,0,1,13,15,28,13,15,1,15,16,-1,0,,0,17,2,2ewsl8vx,,,,,,0
1,fa60giax,,0,184,183,etfs2,Adios,128.200.135.206,2018-11-20 21:19:26.309222+00:00,1,,,586,1,375,0,13,0,12,10,0,0,-13,2,0,12,10,0,0,2,0,0,,,,,0,6,526,-11,0,1,14.25,17,31.25,14.25,5,-1,17,7,1,0,,0,18,3,2ewsl8vx,,,,,,0
2,i3rbxb92,,0,184,183,etfs2,Adios,128.200.135.208,2018-11-20 21:19:26.539802+00:00,1,,,554.5,2,388,-11.5,12,2,25,2,4,50,-14,2,-1,15,2,1,15,1,0,0,,,,,0,5,521.5,-13,0,1,14.25,17,31.25,14.25,5,-1,17,7,1,0,,0,18,3,2ewsl8vx,,,,,,0
3,jap3dlok,,0,184,183,etfs2,Adios,128.200.135.212,2018-11-20 21:19:26.866715+00:00,1,,,557,3,440,17,8,0,13,10,4,15,-8,2,-1,15.25,20,1,17,1,0,0,,,,,0,5,557,-7,0,1,14.25,17,31.25,14.25,5,-1,17,7,1,0,,0,18,3,2ewsl8vx,,,,,,0
4,90rav3se,,0,184,183,etfs2,Adios,128.200.135.214,2018-11-20 21:19:27.688082+00:00,1,,,546.5,4,441,-42.75,2,3,15,3,0,0,-5,5,0,15,3,0,0,5,0,0,,,,,0,-9,519.5,0,0,1,14.25,17,31.25,14.25,5,-1,17,7,1,0,,0,18,3,2ewsl8vx,,,,,,0
5,l82r9qio,,0,184,183,etfs2,Adios,128.200.135.218,2018-11-20 21:19:27.815337+00:00,1,,,611,5,450,17,0,0,0,0,0,0,0,6,-1,0,0,1,10,5,0,0,,,,,0,-7,551,5,0,1,14.25,17,31.25,14.25,5,-1,17,7,1,0,,0,18,3,2ewsl8vx,,,,,,0
6,tahi8fye,,0,184,183,etfs2,Adios,128.200.135.216,2018-11-20 21:19:28.903690+00:00,1,,,440.5,6,542,0,0,0,9,20,0,0,0,0,0,9,20,0,0,0,0,0,,,,,0,-6,440.5,0,0,1,14.25,17,31.25,14.25,5,-1,17,7,1,0,,0,18,3,2ewsl8vx,,,,,,0
7,8pgfljl9,,0,184,183,etfs2,Adios,128.200.135.209,2018-11-20 21:19:29.811126+00:00,1,,,870.5,7,230,0,0,0,0,0,0,0,0,22,0,15,15,0,0,22,0,0,,,,,0,-3,870.5,22,0,1,14.25,17,31.25,14.25,5,-1,17,7,1,0,,0,18,3,2ewsl8vx,,,,,,0
8,bhjbhlc2,,0,184,183,etfs2,Adios,128.200.135.199,2018-11-20 21:19:32.253212+00:00,1,,,676.5,8,280,0,10,0,13.5,5,0,0,-10,10,0,15,5,0,0,10,0,0,,,,,0,0,586.5,0,0,1,14.25,17,31.25,14.25,5,-1,17,7,1,0,,0,18,3,2ewsl8vx,,,,,,0
