participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
9,9g8syzdx,,0,184,183,etfs,Adios,128.200.135.208,2019-04-25 22:25:45.843069+00:00,1,,,544,9,280,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,10,0,10,10,0,0,0,0,0,0,0,1,13,17,30,13,4,-1,0,0,1,42.5,5,0,2,2,l5wcvj1h
1,1h559pc6,,0,184,183,etfs,Adios,128.200.135.218,2019-04-25 22:25:41.179759+00:00,1,,,671.5,1,460,26,6,-2,0,0,2,13,4,2,0,0,0,0,0,-2,0,0,0,0,0,0,0,2,0,2,0,1,13,19,32,13,4,1,19,1,-1,37.5,2,0,3,3,l5wcvj1h
2,r4tredrn,,0,184,183,etfs,Adios,128.200.135.212,2019-04-25 22:25:41.324818+00:00,1,,,626.5,2,441,26,4,-2,8,2,4,13,2,5,0,18,5,0,0,-5,0,0,25,5,0,0,0,1,0,-3,0,1,13,19,32,13,4,1,19,1,-1,37.5,2,0,3,3,l5wcvj1h
3,ou2qk7v0,,0,184,183,etfs,Adios,128.200.135.206,2019-04-25 22:25:41.539132+00:00,1,,,741,3,440,0,8,0,0,0,5,15,8,2,0,0,0,0,0,-2,0,0,35,4,0,0,0,6,0,6,0,1,13,19,32,13,4,1,19,1,-1,37.5,2,0,3,3,l5wcvj1h
4,x9xp3d7n,,0,184,183,etfs,Adios,128.200.135.209,2019-04-25 22:25:44.944717+00:00,1,,,503,4,131.5,0,6,0,0,0,5,15,6,8,0,0,0,6,20,-8,5,0,30,4,0,0,0,-6,0,-2,0,1,13,19,32,13,4,1,19,1,-1,37.5,2,0,3,3,l5wcvj1h
5,rxawnn06,,0,184,183,etfs,Adios,128.200.135.199,2019-04-25 22:25:44.327545+00:00,1,,,572,5,286,0,3,0,0,0,0,0,3,8,0,0,0,2,25,-8,2,0,0,0,0,0,0,-5,0,-5,0,1,13,19,32,13,4,1,19,1,-1,37.5,2,0,3,3,l5wcvj1h
6,mgivfnlm,,0,184,183,etfs,Adios,128.200.135.214,2019-04-25 22:25:44.794862+00:00,1,,,650,6,437,-88,3,1,15,1,0,0,4,5,0,20,1,1,10,-5,0,2,40,2,0,0,0,-1,0,-1,0,1,13,19,32,13,4,1,19,1,-1,37.5,2,0,3,3,l5wcvj1h
7,5yibke6y,,0,184,183,etfs,Adios,128.200.135.216,2019-04-25 22:25:45.068618+00:00,1,,,426.5,7,465,36,0,3,15,3,0,0,3,0,0,17,5,0,0,0,6,-2,2,5,2,2,0,3,0,3,0,1,13,19,32,13,4,1,19,1,-1,37.5,2,0,3,3,l5wcvj1h
8,npco0bwz,,0,184,183,etfs,Adios,128.200.135.201,2019-04-25 22:25:45.232385+00:00,1,,,920.5,8,407.5,0,0,0,5,3,0,0,0,0,0,5,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,13,19,32,13,4,1,19,1,-1,37.5,2,0,3,3,l5wcvj1h
9,9g8syzdx,,0,184,183,etfs,Adios,128.200.135.208,2019-04-25 22:25:45.843069+00:00,1,,,544,9,280,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,10,0,10,10,0,0,0,0,0,0,0,1,13,19,32,13,4,1,19,1,-1,37.5,2,0,3,3,l5wcvj1h
1,1h559pc6,,0,184,183,etfs,Adios,128.200.135.218,2019-04-25 22:25:41.179759+00:00,1,,,671.5,1,486,-40,4,0,0,0,0,0,-4,2,0,0,0,0,0,2,0,1,40,2,0,0,0,0,0,-2,0,1,13,19,32,0,0,-1,19,8,1,40,1,0,4,4,l5wcvj1h
2,r4tredrn,,0,184,183,etfs,Adios,128.200.135.212,2019-04-25 22:25:41.324818+00:00,1,,,626.5,2,467,-38,2,0,9,5,2,14,-2,5,2,19,10,0,0,7,0,0,27,2,0,0,0,6,0,5,0,1,13,19,32,0,0,-1,19,8,1,40,1,0,4,4,l5wcvj1h
3,ou2qk7v0,,0,184,183,etfs,Adios,128.200.135.206,2019-04-25 22:25:41.539132+00:00,1,,,741,3,440,-95,8,0,0,0,5,10,-8,2,5,20,5,0,0,7,0,0,40,3,0,0,0,5,0,-1,0,1,13,19,32,0,0,-1,19,8,1,40,1,0,4,4,l5wcvj1h
4,x9xp3d7n,,0,184,183,etfs,Adios,128.200.135.209,2019-04-25 22:25:44.944717+00:00,1,,,503,4,131.5,152,6,0,0,0,6,10,-6,8,-8,0,0,8,17,0,5,0,30,3,0,0,0,-12,0,-6,0,1,13,19,32,0,0,-1,19,8,1,40,1,0,4,4,l5wcvj1h
5,rxawnn06,,0,184,183,etfs,Adios,128.200.135.199,2019-04-25 22:25:44.327545+00:00,1,,,572,5,286,0,3,0,0,0,0,0,-3,8,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,5,0,1,13,19,32,0,0,-1,19,8,1,40,1,0,4,4,l5wcvj1h
6,mgivfnlm,,0,184,183,etfs,Adios,128.200.135.214,2019-04-25 22:25:44.794862+00:00,1,,,650,6,349,21,4,0,0,0,0,0,-4,5,1,21,1,0,0,6,2,-1,0,0,1,25,0,1,0,2,0,1,13,19,32,0,0,-1,19,8,1,40,1,0,4,4,l5wcvj1h
7,5yibke6y,,0,184,183,etfs,Adios,128.200.135.216,2019-04-25 22:25:45.068618+00:00,1,,,426.5,7,501,0,3,0,4,13,0,0,-3,0,0,2,9,0,0,0,4,0,5,4,0,0,0,0,0,-3,0,1,13,19,32,0,0,-1,19,8,1,40,1,0,4,4,l5wcvj1h
8,npco0bwz,,0,184,183,etfs,Adios,128.200.135.201,2019-04-25 22:25:45.232385+00:00,1,,,920.5,8,407.5,0,0,0,7,5,0,0,0,0,0,15,5,0,0,0,7,0,0,0,3,60,0,0,0,0,0,1,13,19,32,0,0,-1,19,8,1,40,1,0,4,4,l5wcvj1h
9,9g8syzdx,,0,184,183,etfs,Adios,128.200.135.208,2019-04-25 22:25:45.843069+00:00,1,,,544,9,280,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,10,0,20,3,0,0,0,0,0,0,0,1,13,19,32,0,0,-1,19,8,1,40,1,0,4,4,l5wcvj1h
1,1h559pc6,,0,184,183,etfs,Adios,128.200.135.218,2019-04-25 22:25:41.179759+00:00,1,,,671.5,1,446,-50,4,0,0,0,0,0,-4,2,2,25,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,13,25,38,0,0,-1,25,2,1,45,5,0,5,5,l5wcvj1h
2,r4tredrn,,0,184,183,etfs,Adios,128.200.135.212,2019-04-25 22:25:41.324818+00:00,1,,,626.5,2,429,0,2,0,9,4,2,12,-2,7,0,18,7,0,0,7,0,0,35,2,0,0,0,11,0,5,0,1,13,25,38,0,0,-1,25,2,1,45,5,0,5,5,l5wcvj1h
3,ou2qk7v0,,0,184,183,etfs,Adios,128.200.135.206,2019-04-25 22:25:41.539132+00:00,1,,,741,3,345,0,8,0,0,0,5,11,-8,7,0,0,0,0,0,7,0,0,45,3,0,0,0,4,0,-1,0,1,13,25,38,0,0,-1,25,2,1,45,5,0,5,5,l5wcvj1h
4,x9xp3d7n,,0,184,183,etfs,Adios,128.200.135.209,2019-04-25 22:25:44.944717+00:00,1,,,503,4,283.5,-225,6,0,10,5,0,0,-6,0,0,0,0,0,0,0,5,5,45,5,0,0,0,-18,0,-6,0,1,13,25,38,0,0,-1,25,2,1,45,5,0,5,5,l5wcvj1h
5,rxawnn06,,0,184,183,etfs,Adios,128.200.135.199,2019-04-25 22:25:44.327545+00:00,1,,,572,5,286,0,3,0,1,1,0,0,-3,8,0,1,1,0,0,8,2,0,0,0,0,0,0,5,0,5,0,1,13,25,38,0,0,-1,25,2,1,45,5,0,5,5,l5wcvj1h
6,mgivfnlm,,0,184,183,etfs,Adios,128.200.135.214,2019-04-25 22:25:44.794862+00:00,1,,,650,6,370,50,4,0,0,0,0,0,-4,6,-2,0,0,2,19,4,1,0,33,2,0,0,0,1,0,0,0,1,13,25,38,0,0,-1,25,2,1,45,5,0,5,5,l5wcvj1h
7,5yibke6y,,0,184,183,etfs,Adios,128.200.135.216,2019-04-25 22:25:45.068618+00:00,1,,,426.5,7,501,0,3,0,3,9,0,0,-3,0,0,6,6,0,0,0,4,0,5,1,0,0,0,-3,0,-3,0,1,13,25,38,0,0,-1,25,2,1,45,5,0,5,5,l5wcvj1h
8,npco0bwz,,0,184,183,etfs,Adios,128.200.135.201,2019-04-25 22:25:45.232385+00:00,1,,,920.5,8,407.5,225,0,0,0,0,0,0,0,0,0,17,5,0,0,0,7,-5,0,0,5,45,0,0,0,0,0,1,13,25,38,0,0,-1,25,2,1,45,5,0,5,5,l5wcvj1h
9,9g8syzdx,,0,184,183,etfs,Adios,128.200.135.208,2019-04-25 22:25:45.843069+00:00,1,,,544,9,280,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,10,0,20,3,0,0,0,0,0,0,0,1,13,25,38,0,0,-1,25,2,1,45,5,0,5,5,l5wcvj1h
1,1h559pc6,,0,184,183,etfs,Adios,128.200.135.218,2019-04-25 22:25:41.179759+00:00,1,,,671.5,1,396,-100,4,0,0,0,2,15,4,4,0,0,0,0,0,-4,1,2,50,3,0,0,0,0,0,0,0,1,13,25,38,0,0,1,0,0,-1,50,2,0,6,6,l5wcvj1h
2,r4tredrn,,0,184,183,etfs,Adios,128.200.135.212,2019-04-25 22:25:41.324818+00:00,1,,,626.5,2,429,0,2,0,9,5,2,14,2,7,0,19,5,0,0,-7,0,0,30,2,0,0,0,6,0,-5,0,1,13,25,38,0,0,1,0,0,-1,50,2,0,6,6,l5wcvj1h
3,ou2qk7v0,,0,184,183,etfs,Adios,128.200.135.206,2019-04-25 22:25:41.539132+00:00,1,,,741,3,345,0,8,0,0,0,0,0,8,7,0,20,1,0,0,-7,0,0,45,3,0,0,0,5,0,1,0,1,13,25,38,0,0,1,0,0,-1,50,2,0,6,6,l5wcvj1h
4,x9xp3d7n,,0,184,183,etfs,Adios,128.200.135.209,2019-04-25 22:25:44.944717+00:00,1,,,503,4,58.5,0,6,0,0,0,3,14,6,0,0,20,2,0,0,0,10,0,0,0,0,0,0,-12,0,6,0,1,13,25,38,0,0,1,0,0,-1,50,2,0,6,6,l5wcvj1h
5,rxawnn06,,0,184,183,etfs,Adios,128.200.135.199,2019-04-25 22:25:44.327545+00:00,1,,,572,5,286,0,3,0,1,1,0,0,3,8,0,1,1,0,0,-8,2,0,1,1,0,0,0,0,0,-5,0,1,13,25,38,0,0,1,0,0,-1,50,2,0,6,6,l5wcvj1h
6,mgivfnlm,,0,184,183,etfs,Adios,128.200.135.214,2019-04-25 22:25:44.794862+00:00,1,,,650,6,420,0,4,0,0,0,0,0,4,4,0,0,0,0,0,-4,1,0,42,3,0,0,0,1,0,0,0,1,13,25,38,0,0,1,0,0,-1,50,2,0,6,6,l5wcvj1h
7,5yibke6y,,0,184,183,etfs,Adios,128.200.135.216,2019-04-25 22:25:45.068618+00:00,1,,,426.5,7,501,100,3,0,0,0,0,0,3,0,0,7,12,0,0,0,4,-2,11,2,2,4,0,0,0,3,0,1,13,25,38,0,0,1,0,0,-1,50,2,0,6,6,l5wcvj1h
8,npco0bwz,,0,184,183,etfs,Adios,128.200.135.201,2019-04-25 22:25:45.232385+00:00,1,,,920.5,8,632.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,55,0,0,0,0,0,1,13,25,38,0,0,1,0,0,-1,50,2,0,6,6,l5wcvj1h
9,9g8syzdx,,0,184,183,etfs,Adios,128.200.135.208,2019-04-25 22:25:45.843069+00:00,1,,,544,9,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,13,25,38,0,0,1,0,0,-1,50,2,0,6,6,l5wcvj1h
1,1h559pc6,,0,184,183,etfs,Adios,128.200.135.218,2019-04-25 22:25:41.179759+00:00,1,,,671.5,1,296,0,4,0,0,0,0,0,-4,4,0,0,0,1,30,4,3,0,0,0,1,60,0,0,0,0,0,1,13,25,38,0,0,-1,0,0,1,45,3,0,7,7,l5wcvj1h
2,r4tredrn,,0,184,183,etfs,Adios,128.200.135.212,2019-04-25 22:25:41.324818+00:00,1,,,626.5,2,429,0,2,0,11,2,2,13,-2,7,0,22,5,0,0,7,0,0,28,5,0,0,0,11,0,5,0,1,13,25,38,0,0,-1,0,0,1,45,3,0,7,7,l5wcvj1h
3,ou2qk7v0,,0,184,183,etfs,Adios,128.200.135.206,2019-04-25 22:25:41.539132+00:00,1,,,741,3,345,-135,8,0,0,0,0,0,-8,7,0,20,1,0,0,7,0,3,45,3,0,0,0,4,0,-1,0,1,13,25,38,0,0,-1,0,0,1,45,3,0,7,7,l5wcvj1h
4,x9xp3d7n,,0,184,183,etfs,Adios,128.200.135.209,2019-04-25 22:25:44.944717+00:00,1,,,503,4,58.5,45,6,0,0,0,4,13,-6,0,0,0,0,0,0,0,10,-1,0,0,5,45,0,-18,0,-6,0,1,13,25,38,0,0,-1,0,0,1,45,3,0,7,7,l5wcvj1h
5,rxawnn06,,0,184,183,etfs,Adios,128.200.135.199,2019-04-25 22:25:44.327545+00:00,1,,,572,5,286,0,3,0,1,1,0,0,-3,8,0,1,1,0,0,8,2,0,1,1,0,0,0,5,0,5,0,1,13,25,38,0,0,-1,0,0,1,45,3,0,7,7,l5wcvj1h
