participant.id_in_session,participant.code,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.cash,player.delta_cash,player.n_a,player.t_a,player.bida,player.nbida,player.naska,player.aska,player.di_a,player.n_b,player.t_b,player.bidb,player.nbidb,player.naskb,player.askb,player.di_b,player.n_c,player.t_c,player.bidc,player.nbidc,player.naskc,player.askc,player.di_c,player.cum_payoff,player.cum_payoff_topay,player.pay_display,player.payoff,group.id_in_subsession,group.nav_a,group.nav_b,group.nav,group.p_a,group.q_a,group.d_a,group.p_b,group.q_b,group.d_b,group.p_c,group.q_c,group.d_c,subsession.round_number,subsession.ronda,session.code
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,571.59,0,3,0,0,0,2,20.99,-3,1,0,0,0,0,0,1,0,0,51.99,4,0,0,0,-7,592.9,-2,0,1,20.99,30,50.99,0,0,-1,30,6,1,52.13,4,0,18,3,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,290,-208.52,8,0,0,0,6,20.74,-8,7,0,0,0,0,0,7,0,4,52.26,4,0,0,0,-3,332.9,-1,0,1,20.99,30,50.99,0,0,-1,30,6,1,52.13,4,0,18,3,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,363,30,2,0,0,0,0,0,-2,4,-1,0,0,1,30,3,3,0,0,0,0,0,0,9,629.7,1,0,1,20.99,30,50.99,0,0,-1,30,6,1,52.13,4,0,18,3,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,596.99,0,1,0,0,0,0,0,-1,2,0,0,0,1,35,2,0,0,52,1,0,0,0,4,585.1,1,0,1,20.99,30,50.99,0,0,-1,30,6,1,52.13,4,0,18,3,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,456,0,2,0,0,0,0,0,-2,6,0,0,0,3,40,6,0,0,0,0,0,0,0,12,651,4,0,1,20.99,30,50.99,0,0,-1,30,6,1,52.13,4,0,18,3,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,190.41,156.39,5,0,0,0,3,20,-5,3,0,0,0,0,0,3,8,-3,52,2,3,50,0,-8,532.3,-2,0,1,20.99,30,50.99,0,0,-1,30,6,1,52.13,4,0,18,3,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,331,52.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0,0,1,52,0,0,836.1,0,0,1,20.99,30,50.99,0,0,-1,30,6,1,52.13,4,0,18,3,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,196.04,-180,4,0,0,0,2,22,-4,0,6,30,6,0,0,6,10,0,0,0,0,0,0,-2,495,2,0,1,20.99,30,50.99,0,0,-1,30,6,1,52.13,4,0,18,3,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,502.97,0,5,0,0,0,0,0,5,2,0,30,6,0,0,-2,0,0,0,0,0,0,0,-2,373,3,0,1,20.14,30,50.14,20.14,6,1,0,0,-1,54,1,0,19,4,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,571.59,-40.28,3,2,20.99,2,2,20.99,5,1,0,31.99,10,0,0,-1,0,0,52.99,3,0,0,0,-3,592.9,4,0,1,20.14,30,50.14,20.14,6,1,0,0,-1,54,1,0,19,4,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,81.48,60.42,8,-3,0,0,6,20.14,5,7,0,0,0,0,0,-7,4,0,50,1,0,60,0,-5,332.9,-2,0,1,20.14,30,50.14,20.14,6,1,0,0,-1,54,1,0,19,4,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,393,0,2,0,0,0,0,0,2,3,0,0,0,0,0,-3,3,0,0,0,0,0,0,8,629.7,-1,0,1,20.14,30,50.14,20.14,6,1,0,0,-1,54,1,0,19,4,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,596.99,-54,1,0,0,0,1,21,1,2,0,0,0,1,35,-2,0,1,55,1,0,0,0,3,585.1,-1,0,1,20.14,30,50.14,20.14,6,1,0,0,-1,54,1,0,19,4,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,456,0,2,0,0,0,0,0,2,6,0,0,0,3,40,-6,0,0,0,0,0,0,0,8,651,-4,0,1,20.14,30,50.14,20.14,6,1,0,0,-1,54,1,0,19,4,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,346.8,-20.14,5,1,21,4,3,20,6,3,0,31,3,0,0,-3,5,0,0,0,0,0,0,-5,532.3,3,0,1,20.14,30,50.14,20.14,6,1,0,0,-1,54,1,0,19,4,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,383.13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-1,0,0,1,52.25,0,0,836.1,0,0,1,20.14,30,50.14,20.14,6,1,0,0,-1,54,1,0,19,4,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,16.04,0,4,0,0,0,2,22.5,4,6,0,0,0,4,33,-6,10,0,0,0,4,55,0,-4,495,-2,0,1,20.14,30,50.14,20.14,6,1,0,0,-1,54,1,0,19,4,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,502.97,57,5,-3,0,0,3,10,-2,2,0,10,1,0,0,2,0,0,0,0,0,0,0,-2,373,0,0,1,19,30.5,49.5,19,5,-1,30.5,5,1,55.01,1,0,20,5,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,531.31,-156,5,5,20.5,5,0,0,-10,1,2,30.5,5,0,0,3,0,0,54.99,5,0,0,0,-10,592.9,-7,0,1,19,30.5,49.5,19,5,-1,30.5,5,1,55.01,1,0,20,5,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,141.9,-55.01,5,0,0,0,0,0,-5,7,0,0,0,0,0,7,4,1,55.01,2,0,0,0,-3,332.9,2,0,1,19,30.5,49.5,19,5,-1,30.5,5,1,55.01,1,0,20,5,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,393,30.5,2,0,0,0,0,0,-2,3,-1,0,0,1,30,2,3,0,0,0,0,0,0,8,629.7,0,0,1,19,30.5,49.5,19,5,-1,30.5,5,1,55.01,1,0,20,5,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,542.99,0,1,0,0,0,1,25,-1,2,0,0,0,2,33,2,1,0,55,1,0,0,0,4,585.1,1,0,1,19,30.5,49.5,19,5,-1,30.5,5,1,55.01,1,0,20,5,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,456,0,2,0,0,0,2,20.2,-2,6,0,0,0,0,0,6,0,0,0,0,0,0,0,12,651,4,0,1,19,30.5,49.5,19,5,-1,30.5,5,1,55.01,1,0,20,5,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,326.66,-53.5,6,-2,0,0,3,19,-4,3,3,32,3,0,0,6,5,0,55,3,0,0,0,-3,532.3,2,0,1,19,30.5,49.5,19,5,-1,30.5,5,1,55.01,1,0,20,5,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,437.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,59,0,0,836.1,0,0,1,19,30.5,49.5,19,5,-1,30.5,5,1,55.01,1,0,20,5,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,16.04,177.01,4,0,0,0,3,20,-4,6,-4,0,0,4,25,2,10,-1,0,0,1,55,0,-6,495,-2,0,1,19,30.5,49.5,19,5,-1,30.5,5,1,55.01,1,0,20,5,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,559.97,-133,2,2,20,5,0,0,-4,2,3,31,5,0,0,5,0,0,55,1,0,0,0,-1,373,1,0,1,20,31,51,20,2,-1,31,3,1,57,2,0,21,6,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,375.31,0,10,0,20,3,0,0,-10,3,0,31,3,0,0,3,0,0,55.99,2,0,0,0,-17,592.9,-7,0,1,20,31,51,20,2,-1,31,3,1,57,2,0,21,6,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,86.89,0,5,0,0,0,0,0,-5,7,0,0,0,0,0,7,5,0,0,0,0,0,0,-1,332.9,2,0,1,20,31,51,20,2,-1,31,3,1,57,2,0,21,6,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,423.5,20,2,-1,0,0,1,18,-1,2,0,0,0,0,0,2,3,0,0,0,0,0,0,9,629.7,1,0,1,20,31,51,20,2,-1,31,3,1,57,2,0,21,6,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,542.99,0,1,0,0,0,1,35,-1,2,0,0,0,1,35,2,1,0,56,1,0,0,0,5,585.1,1,0,1,20,31,51,20,2,-1,31,3,1,57,2,0,21,6,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,456,62,2,0,0,0,0,0,-2,6,-2,0,0,2,29.5,4,0,0,0,0,0,0,0,14,651,2,0,1,20,31,51,20,2,-1,31,3,1,57,2,0,21,6,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,273.16,-114,4,0,0,0,0,0,-4,6,0,0,0,0,0,6,5,2,57,3,0,0,0,-1,532.3,2,0,1,20,31,51,20,2,-1,31,3,1,57,2,0,21,6,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,437.13,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0,0,1,55,0,0,836.1,0,0,1,20,31,51,20,2,-1,31,3,1,57,2,0,21,6,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,193.05,108,4,-1,0,0,1,20,-3,2,-1,0,0,1,25.5,1,9,-1,0,0,1,55.5,0,-8,495,-2,0,1,20,31,51,20,2,-1,31,3,1,57,2,0,21,6,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,426.97,40.15,4,-2,0,0,2,20,-2,5,0,0,0,3,31,5,0,0,50,2,0,0,0,2,373,3,0,1,20.08,30.5,50.58,20.08,2,-1,30.5,6,1,58,1,0,22,7,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,375.31,-131.65,10,2,20.15,2,0,0,-12,3,3,31,3,0,0,6,0,0,57.99,2,0,0,0,-23,592.9,-6,0,1,20.08,30.5,50.58,20.08,2,-1,30.5,6,1,58,1,0,22,7,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,86.89,0,5,0,0,0,5,22,-5,7,0,0,0,0,0,7,5,0,0,0,0,0,0,1,332.9,2,0,1,20.08,30.5,50.58,20.08,2,-1,30.5,6,1,58,1,0,22,7,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,443.5,0,1,0,0,0,0,0,-1,2,0,0,0,0,0,2,3,0,0,0,0,0,0,10,629.7,1,0,1,20.08,30.5,50.58,20.08,2,-1,30.5,6,1,58,1,0,22,7,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,542.99,-58,1,0,0,0,0,0,-1,2,0,0,0,0,0,2,1,1,58,1,0,0,0,6,585.1,1,0,1,20.08,30.5,50.58,20.08,2,-1,30.5,6,1,58,1,0,22,7,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,518,61,2,0,0,0,0,0,-2,4,-2,0,0,2,30,2,0,0,0,0,0,0,0,14,651,0,0,1,20.08,30.5,50.58,20.08,2,-1,30.5,6,1,58,1,0,22,7,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,159.16,122,4,0,0,0,0,0,-4,6,-4,0,0,4,30,2,7,0,0,0,0,0,0,-3,532.3,-2,0,1,20.08,30.5,50.58,20.08,2,-1,30.5,6,1,58,1,0,22,7,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,494.13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,0,1,57,0,0,836.1,0,0,1,20.08,30.5,50.58,20.08,2,-1,30.5,6,1,58,1,0,22,7,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,301.05,-91.5,3,0,0,0,1,23,-3,1,3,31,3,1,32,4,8,0,0,0,0,0,0,-7,495,1,0,1,20.08,30.5,50.58,20.08,2,-1,30.5,6,1,58,1,0,22,7,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,467.12,83.5,2,2,21,2,0,0,-4,5,-4,0,0,4,31,2,0,0,50,1,0,0,0,0,373,-2,0,1,20.25,31,51.25,20.25,3,-1,31,4,2,60,1,1,23,8,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,243.66,-142.25,12,1,20.25,2,0,0,-13,6,2,31,2,0,0,16,0,1,60,2,0,0,1,-19,592.9,4,0,1,20.25,31,51.25,20.25,3,-1,31,4,2,60,1,1,23,8,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,86.89,0,5,0,0,0,0,0,-5,7,0,0,0,0,0,14,5,0,0,0,0,0,5,15,332.9,14,0,1,20.25,31,51.25,20.25,3,-1,31,4,2,60,1,1,23,8,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,443.5,20.25,1,-1,0,0,1,20,0,2,0,0,0,0,0,4,3,0,0,0,0,0,3,17,629.7,7,0,1,20.25,31,51.25,20.25,3,-1,31,4,2,60,1,1,23,8,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,484.99,0,1,0,0,0,0,0,-1,2,0,0,0,2,35,4,2,0,0,0,2,65,2,11,585.1,5,0,1,20.25,31,51.25,20.25,3,-1,31,4,2,60,1,1,23,8,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,579,0,2,0,0,0,1,21,-2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,16,651,2,0,1,20.25,31,51.25,20.25,3,-1,31,4,2,60,1,1,23,8,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,281.16,-21.5,4,-2,0,0,2,18,-2,2,2,31,3,0,0,8,7,0,59,3,0,0,7,10,532.3,13,0,1,20.25,31,51.25,20.25,3,-1,31,4,2,60,1,1,23,8,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,552.13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,0,1,60,4,4,836.1,4,0,1,20.25,31,51.25,20.25,3,-1,31,4,2,60,1,1,23,8,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,209.55,0,3,0,0,0,1,22,-3,4,0,30,5,2,32,8,8,0,0,0,0,0,8,6,495,13,0,1,20.25,31,51.25,20.25,3,-1,31,4,2,60,1,1,23,8,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,550.62,42,4,-2,0,0,3,21,2,1,0,30,6,0,0,0,0,0,60,1,0,0,0,2,373,2,0,1,21,32,53,21,3,1,32,1,0,0,0,1,24,9,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,101.41,0,13,0,20.99,1,0,0,13,8,0,0,0,0,0,0,1,0,61,1,0,0,1,-5,592.9,14,0,1,21,32,53,21,3,1,32,1,0,0,0,1,24,9,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,86.89,0,5,0,0,0,0,0,5,7,0,0,0,0,0,0,5,0,0,0,0,0,5,25,332.9,10,0,1,21,32,53,21,3,1,32,1,0,0,0,1,24,9,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,463.75,32,0,0,0,0,0,0,0,2,-1,0,0,1,31,0,3,0,0,0,0,0,3,20,629.7,3,0,1,21,32,53,21,3,1,32,1,0,0,0,1,24,9,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,484.99,21,1,-1,0,0,1,20,0,2,0,0,0,2,33,0,2,0,0,0,2,62,2,13,585.1,2,0,1,21,32,53,21,3,1,32,1,0,0,0,1,24,9,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,579,0,2,0,0,0,1,22,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,651,2,0,1,21,32,53,21,3,1,32,1,0,0,0,1,24,9,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,259.66,-95,2,3,21,3,0,0,5,4,1,32,2,0,0,0,7,0,0,0,0,0,7,22,532.3,12,0,1,21,32,53,21,3,1,32,1,0,0,0,1,24,9,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,612.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,62,4,8,836.1,4,0,1,21,32,53,21,3,1,32,1,0,0,0,1,24,9,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,209.55,0,3,0,0,0,0,0,3,4,0,0,0,2,33,0,8,0,60,1,1,63,8,17,495,11,0,1,21,32,53,21,3,1,32,1,0,0,0,1,24,9,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,592.62,0,2,0,21,3,0,0,2,1,0,32,1,0,0,0,0,0,0,0,0,0,0,4,373,2,0,1,22,32.5,54.5,22,2,1,32.5,2,0,60,1,1,25,10,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,101.41,-60,13,0,21.99,1,0,0,13,8,0,0,0,2,33,0,1,1,61,1,0,0,2,10,592.9,15,0,1,22,32.5,54.5,22,2,1,32.5,2,0,60,1,1,25,10,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,86.89,0,5,0,0,0,0,0,5,7,0,0,0,6,34,0,5,0,0,0,4,63,5,35,332.9,10,0,1,22,32.5,54.5,22,2,1,32.5,2,0,60,1,1,25,10,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,495.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,63,3,23,629.7,3,0,1,22,32.5,54.5,22,2,1,32.5,2,0,60,1,1,25,10,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,505.99,65,0,0,0,0,0,0,0,2,-2,0,0,2,32,0,2,0,0,0,2,61,2,15,585.1,2,0,1,22,32.5,54.5,22,2,1,32.5,2,0,60,1,1,25,10,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,579,0,2,0,0,0,1,23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,651,2,0,1,22,32.5,54.5,22,2,1,32.5,2,0,60,1,1,25,10,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,164.66,-108.99,5,2,22,2,0,0,7,5,2,33,2,0,0,0,7,0,0,0,0,0,7,36,532.3,14,0,1,22,32.5,54.5,22,2,1,32.5,2,0,60,1,1,25,10,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,612.13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0,0,4,60,3,11,836.1,3,0,1,22,32.5,54.5,22,2,1,32.5,2,0,60,1,1,25,10,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,209.55,43.99,3,-2,21,3,2,21,1,4,0,32,1,0,0,0,8,0,0,0,1,60,8,26,495,9,0,1,22,32.5,54.5,22,2,1,32.5,2,0,60,1,1,25,10,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,592.62,-106.98,2,2,22,2,0,0,4,1,2,32,2,0,0,0,0,0,0,0,0,0,0,8,373,4,0,1,21.99,31.5,53.49,21.99,5,1,31.5,4,0,0,0,1,26,11,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,41.41,-21.99,13,1,22.15,1,0,0,14,8,0,0,0,2,32.4,0,2,0,0,0,0,0,2,26,592.9,16,0,1,21.99,31.5,53.49,21.99,5,1,31.5,4,0,0,0,1,26,11,clpcm192
3,0hcfd9ib,0,183,183,etfs,Adios,128.200.135.201,2018-10-24 20:23:04.086929+00:00,1,,,434.9,3,86.89,43.98,5,-2,0,0,5,21.99,3,7,0,0,0,2,33,0,5,0,0,0,2,60.99,5,43,332.9,8,0,1,21.99,31.5,53.49,21.99,5,1,31.5,4,0,0,0,1,26,11,clpcm192
4,l3xbnn7g,0,184,183,etfs,Adios,128.200.135.206,2018-10-24 20:23:05.465932+00:00,1,,,728.7,4,495.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,61,3,26,629.7,3,0,1,21.99,31.5,53.49,21.99,5,1,31.5,4,0,0,0,1,26,11,clpcm192
5,ih5zksdd,0,183,183,etfs,Adios,128.200.135.209,2018-10-24 20:23:05.463967+00:00,1,,,705.1,5,570.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,60,2,17,585.1,2,0,1,21.99,31.5,53.49,21.99,5,1,31.5,4,0,0,0,1,26,11,clpcm192
6,1bjrkr2b,0,184,183,etfs,Adios,128.200.135.212,2018-10-24 20:23:06.293803+00:00,1,,,726,6,579,0,2,0,0,0,1,23,2,2,0,0,0,2,35,0,0,0,0,0,0,0,0,22,651,2,0,1,21.99,31.5,53.49,21.99,5,1,31.5,4,0,0,0,1,26,11,clpcm192
7,xlafzq6t,0,184,183,etfs,Adios,128.200.135.216,2018-10-24 20:23:08.102184+00:00,1,,,667.3,7,55.67,191.97,7,-3,0,0,3,20,4,7,-4,0,0,4,31,0,7,0,0,0,2,59,7,47,532.3,11,0,1,21.99,31.5,53.49,21.99,5,1,31.5,4,0,0,0,1,26,11,clpcm192
8,h6pgmbw9,0,184,183,etfs,Adios,128.200.135.218,2018-10-24 20:23:08.845384+00:00,1,,,926.1,8,672.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,60,3,14,836.1,3,0,1,21.99,31.5,53.49,21.99,5,1,31.5,4,0,0,0,1,26,11,clpcm192
9,ck0yqaql,0,184,183,etfs,Adios,128.200.135.199,2018-10-24 20:23:08.956154+00:00,1,,,495,9,253.54,-106.98,1,2,22,2,0,0,3,4,2,33,2,0,0,0,8,0,0,0,1,60,8,37,495,11,0,1,21.99,31.5,53.49,21.99,5,1,31.5,4,0,0,0,1,26,11,clpcm192
1,avnydzjr,0,184,183,etfs,Adios,128.200.135.214,2018-10-24 20:23:03.485505+00:00,1,,,493,1,485.64,-22,4,1,22,5,0,0,-5,3,0,0,0,2,33,6,0,0,0,0,0,0,0,9,373,1,0,1,22,31.5,53.5,22,1,-1,0,0,2,56,3,1,27,12,clpcm192
2,n0wkni47,0,183,183,etfs,Adios,128.200.135.208,2018-10-24 20:23:04.137892+00:00,1,,,652.9,2,19.42,0,14,0,0,0,0,0,-14,8,0,0,0,4,31.5,16,2,0,0,0,1,59.99,2,30,592.9,4,0,1,22,31.5,53.5,22,1,-1,0,0,2,56,3,1,27,12,clpcm192
